Gait Up - Physilog data export
Created on: 1990-01-05 00:10:01
Total data points: 1076

Time [128 hz],Gyro [128 hz],,,Accel [128 hz],,,Baro [64 hz],,Event [128 hz],Quaternion [128 hz],,,,
9.73438,4.02832,39.48975,-33.02002,-0.99121,-0.14697,-0.25659,,,,0.57109,0.31650,0.66052,-0.37066,
9.74219,5.06592,36.25488,-31.55518,-0.97021,-0.17114,-0.26367,962.245,26.7,,0.56855,0.31619,0.66248,-0.37134,
9.75000,5.37109,34.54590,-30.51758,-0.92773,-0.13550,-0.27539,,,,0.56610,0.31589,0.66434,-0.37201,
9.75781,5.73730,34.24072,-29.96826,-0.88721,-0.10132,-0.29346,962.262,26.7,,0.56366,0.31562,0.66616,-0.37269,
9.76563,5.98145,35.76660,-30.27344,-0.89771,-0.10474,-0.28760,,,,0.56113,0.31538,0.66803,-0.37335,
9.77344,6.16455,38.69629,-31.67725,-0.95850,-0.13184,-0.26001,962.290,26.7,,0.55843,0.31516,0.67003,-0.37401,
9.78125,6.34766,37.17041,-32.65381,-0.97803,-0.14380,-0.26050,,,,0.55576,0.31486,0.67199,-0.37474,
9.78906,6.71387,35.82764,-32.59277,-0.99072,-0.14746,-0.26929,962.238,26.6,,0.55314,0.31453,0.67387,-0.37551,
9.79688,7.32422,32.59277,-33.02002,-1.01099,-0.16479,-0.26196,,,,0.55063,0.31413,0.67562,-0.37639,
9.80469,7.01904,26.85547,-30.82275,-0.99683,-0.17163,-0.27100,962.243,26.7,,0.54845,0.31366,0.67710,-0.37730,
9.81250,7.20215,23.68164,-30.09033,-0.97192,-0.16650,-0.28906,,,,0.54643,0.31315,0.67844,-0.37825,
9.82031,7.93457,20.14160,-28.25928,-0.93555,-0.14795,-0.28955,962.257,26.7,,0.54459,0.31265,0.67959,-0.37923,
9.82813,8.11768,18.73779,-27.03857,-0.91675,-0.13354,-0.29175,,,,0.54285,0.31219,0.68065,-0.38021,
9.83594,8.36182,18.55469,-26.61133,-0.89478,-0.12915,-0.30762,962.277,26.7,,0.54112,0.31174,0.68169,-0.38119,
9.84375,7.56836,19.83643,-26.18408,-0.88086,-0.14307,-0.31152,,,,0.53935,0.31132,0.68278,-0.38208,
9.85156,7.56836,20.81299,-26.00098,-0.90723,-0.17285,-0.29688,962.246,26.7,,0.53755,0.31093,0.68390,-0.38295,
9.85938,7.62939,20.32471,-25.93994,-0.90430,-0.18311,-0.30249,,,,0.53576,0.31053,0.68499,-0.38382,
9.86719,7.81250,18.79883,-26.06201,-0.88013,-0.19434,-0.30444,962.291,26.7,,0.53403,0.31009,0.68603,-0.38474,
9.87500,8.05664,18.79883,-26.00098,-0.89282,-0.19556,-0.31470,,,,0.53230,0.30966,0.68705,-0.38566,
9.88281,8.05664,19.34814,-25.81787,-0.92017,-0.18066,-0.30786,962.244,26.7,,0.53054,0.30925,0.68808,-0.38657,
9.89063,7.75146,17.45605,-25.69580,-0.91968,-0.16553,-0.31226,,,,0.52888,0.30879,0.68905,-0.38749,
9.89844,7.38525,15.99121,-24.47510,-0.89331,-0.16504,-0.31396,962.233,26.7,,0.52732,0.30832,0.68995,-0.38838,
9.90625,7.20215,15.44189,-23.55957,-0.88818,-0.18042,-0.32349,,,,0.52582,0.30788,0.69081,-0.38924,
9.91406,7.44629,15.19775,-22.39990,-0.84595,-0.20239,-0.33862,962.240,26.7,,0.52435,0.30750,0.69162,-0.39007,
9.92188,7.75146,18.43262,-21.11816,-0.80396,-0.21460,-0.34229,,,,0.52275,0.30727,0.69252,-0.39081,
9.92969,7.81250,20.75195,-20.99609,-0.81470,-0.22217,-0.35596,962.243,26.7,,0.52105,0.30711,0.69349,-0.39149,
9.93750,7.20215,26.30615,-22.70508,-0.86475,-0.22607,-0.35986,,,,0.51904,0.30699,0.69471,-0.39208,
9.94531,6.34766,26.97754,-24.04785,-0.94507,-0.22339,-0.33984,962.270,26.7,,0.51699,0.30680,0.69600,-0.39267,
9.95313,6.28662,25.02441,-23.74268,-0.94263,-0.21997,-0.34326,,,,0.51503,0.30656,0.69720,-0.39328,
9.96094,6.53076,20.87402,-23.31543,-0.89185,-0.22827,-0.35254,962.248,26.7,,0.51327,0.30625,0.69825,-0.39397,
9.96875,7.38525,18.31055,-22.21680,-0.89453,-0.24756,-0.35669,,,,0.51165,0.30594,0.69916,-0.39471,
9.97656,7.99561,17.51709,-21.97266,-0.88574,-0.24609,-0.35742,962.274,26.7,,0.51005,0.30564,0.70001,-0.39549,
9.98438,8.17871,16.41846,-22.27783,-0.86035,-0.22656,-0.36816,,,,0.50850,0.30530,0.70082,-0.39632,
9.99219,7.62939,17.08984,-21.72852,-0.85620,-0.22314,-0.37378,962.270,26.7,,0.50693,0.30499,0.70166,-0.39708,
10.00000,7.32422,17.76123,-21.60645,-0.86841,-0.23389,-0.37231,,,,0.50534,0.30469,0.70253,-0.39780,
10.00781,7.26318,16.84570,-22.27783,-0.90649,-0.24268,-0.35547,962.310,26.7,,0.50378,0.30433,0.70337,-0.39857,
10.01563,7.87354,14.03809,-21.91162,-0.90771,-0.26221,-0.35596,,,,0.50235,0.30393,0.70410,-0.39940,
10.02344,7.93457,12.45117,-21.60645,-0.90698,-0.26416,-0.35205,962.287,26.7,,0.50099,0.30351,0.70475,-0.40026,
10.03125,8.30078,9.09424,-20.32471,-0.89160,-0.26147,-0.35693,,,,0.49983,0.30306,0.70526,-0.40117,
10.03906,8.60596,6.77490,-19.89746,-0.86548,-0.24731,-0.35425,962.236,26.7,,0.49878,0.30258,0.70566,-0.40212,
10.04688,8.60596,5.79834,-20.01953,-0.85059,-0.24292,-0.35693,,,,0.49777,0.30207,0.70604,-0.40309,
10.05469,8.78906,5.73730,-20.20264,-0.82690,-0.24878,-0.37939,962.259,26.7,,0.49676,0.30156,0.70641,-0.40408,
10.06250,8.72803,7.81250,-20.32471,-0.84790,-0.25000,-0.37671,,,,0.49564,0.30109,0.70685,-0.40503,
10.07031,8.78906,8.54492,-20.08057,-0.86182,-0.25269,-0.36279,962.245,26.7,,0.49449,0.30065,0.70731,-0.40595,
10.07813,8.30078,7.87354,-19.95850,-0.86743,-0.25098,-0.36328,,,,0.49339,0.30019,0.70775,-0.40686,
10.08594,8.42285,5.55420,-19.59229,-0.86719,-0.27441,-0.36035,962.279,26.7,,0.49240,0.29968,0.70811,-0.40781,
10.09375,8.60596,3.84521,-19.10400,-0.86328,-0.28271,-0.36279,,,,0.49151,0.29915,0.70839,-0.40879,
10.10156,8.78906,1.09863,-17.63916,-0.83740,-0.28076,-0.35620,962.259,26.7,,0.49078,0.29863,0.70854,-0.40978,
10.10938,8.66699,-0.06104,-17.15088,-0.84009,-0.26563,-0.37207,,,,0.49013,0.29809,0.70865,-0.41078,
10.11719,8.72803,-0.73242,-17.39502,-0.85010,-0.25635,-0.37451,962.267,26.7,,0.48950,0.29752,0.70873,-0.41179,
10.12500,8.66699,-1.89209,-16.90674,-0.83594,-0.25366,-0.36523,,,,0.48894,0.29694,0.70877,-0.41281,
10.13281,8.60596,-2.44141,-15.07568,-0.79395,-0.28296,-0.37622,962.275,26.7,,0.48845,0.29643,0.70875,-0.41378,
10.14063,8.60596,-1.28174,-14.83154,-0.79126,-0.29736,-0.38110,,,,0.48792,0.29596,0.70877,-0.41471,
10.14844,8.05664,2.25830,-14.95361,-0.81543,-0.29175,-0.37158,962.281,26.7,,0.48723,0.29557,0.70892,-0.41555,
10.15625,8.05664,2.80762,-15.13672,-0.81445,-0.28491,-0.37207,,,,0.48650,0.29519,0.70909,-0.41639,
10.16406,8.23975,2.92969,-15.19775,-0.79663,-0.28882,-0.37720,962.238,26.7,,0.48576,0.29481,0.70926,-0.41723,
10.17188,7.87354,3.84521,-15.07568,-0.80933,-0.30933,-0.38013,,,,0.48498,0.29445,0.70947,-0.41803,
10.17969,7.81250,4.08936,-15.01465,-0.85181,-0.29248,-0.36475,962.261,26.7,,0.48420,0.29410,0.70968,-0.41882,
10.18750,7.38525,1.40381,-15.13672,-0.82397,-0.27148,-0.38623,,,,0.48355,0.29365,0.70982,-0.41965,
10.19531,7.38525,0.54932,-14.03809,-0.80859,-0.27905,-0.38770,962.277,26.7,,0.48297,0.29323,0.70991,-0.42046,
10.20313,7.50732,-0.24414,-12.14600,-0.80469,-0.32227,-0.38501,,,,0.48248,0.29288,0.70993,-0.42123,
10.21094,7.32422,0.91553,-12.45117,-0.80737,-0.33691,-0.38159,962.242,26.7,,0.48193,0.29255,0.71000,-0.42197,
10.21875,7.08008,1.89209,-12.93945,-0.82104,-0.33447,-0.38208,,,,0.48133,0.29221,0.71012,-0.42270,
10.22656,7.01904,1.64795,-13.12256,-0.82202,-0.32983,-0.37842,962.271,26.7,,0.48073,0.29185,0.71023,-0.42344,
10.23438,6.95801,1.03760,-12.51221,-0.83887,-0.32642,-0.36938,,,,0.48017,0.29150,0.71031,-0.42416,
10.24219,6.71387,0.67139,-12.08496,-0.85913,-0.31201,-0.35327,962.270,26.7,,0.47966,0.29116,0.71038,-0.42487,
10.25000,6.95801,-2.38037,-11.41357,-0.84546,-0.28442,-0.35889,,,,0.47930,0.29076,0.71033,-0.42562,
10.25781,6.95801,-3.29590,-10.74219,-0.81689,-0.28516,-0.37134,962.268,26.7,,0.47901,0.29038,0.71023,-0.42638,
10.26563,6.89697,-3.35693,-10.43701,-0.80542,-0.29932,-0.37305,,,,0.47873,0.29000,0.71013,-0.42712,
10.27344,6.40869,-1.83105,-9.88770,-0.79126,-0.33545,-0.38599,962.267,26.7,,0.47841,0.28968,0.71008,-0.42778,
10.28125,6.34766,0.42725,-10.62012,-0.79370,-0.34399,-0.37622,,,,0.47795,0.28938,0.71012,-0.42843,
10.28906,6.46973,0.97656,-10.92529,-0.79614,-0.34009,-0.37842,962.252,26.7,,0.47745,0.28909,0.71018,-0.42908,
10.29688,6.53076,2.38037,-10.92529,-0.79736,-0.34082,-0.37939,,,,0.47689,0.28885,0.71028,-0.42970,
10.30469,6.10352,3.78418,-10.92529,-0.83032,-0.34497,-0.36279,962.228,26.7,,0.47626,0.28863,0.71044,-0.43028,
10.31250,6.04248,3.05176,-11.16943,-0.83691,-0.33374,-0.36694,,,,0.47567,0.28837,0.71059,-0.43087,
10.32031,6.53076,-0.12207,-11.35254,-0.82983,-0.32764,-0.37305,962.266,26.7,,0.47521,0.28803,0.71062,-0.43156,
10.32813,6.46973,-1.70898,-10.43701,-0.83203,-0.33691,-0.35791,,,,0.47486,0.28768,0.71058,-0.43224,
10.33594,6.53076,-2.19727,-9.94873,-0.83936,-0.33325,-0.36206,962.241,26.7,,0.47454,0.28735,0.71051,-0.43292,
10.34375,6.10352,-4.69971,-9.94873,-0.83154,-0.32031,-0.38208,,,,0.47435,0.28693,0.71037,-0.43363,
10.35156,6.10352,-5.67627,-8.11768,-0.81250,-0.33447,-0.36890,962.250,26.7,,0.47427,0.28656,0.71017,-0.43430,
10.35938,6.34766,-5.79834,-7.26318,-0.79419,-0.34058,-0.37378,,,,0.47421,0.28624,0.70994,-0.43495,
10.36719,6.59180,-3.72314,-8.17871,-0.76489,-0.33960,-0.39746,962.254,26.7,,0.47401,0.28595,0.70978,-0.43561,
10.37500,6.40869,0.24414,-8.48389,-0.79736,-0.33813,-0.37476,,,,0.47362,0.28576,0.70977,-0.43619,
10.38281,5.98145,0.91553,-8.17871,-0.81177,-0.33496,-0.38110,962.235,26.7,,0.47322,0.28558,0.70978,-0.43672,
10.39063,5.73730,1.70898,-9.03320,-0.80493,-0.34375,-0.37769,,,,0.47275,0.28538,0.70984,-0.43725,
10.39844,5.98145,1.46484,-9.39941,-0.85059,-0.35840,-0.37305,962.238,26.7,,0.47228,0.28516,0.70989,-0.43782,
10.40625,5.85938,0.48828,-9.21631,-0.87671,-0.36206,-0.36621,,,,0.47187,0.28492,0.70991,-0.43839,
10.41406,5.67627,-4.39453,-8.23975,-0.87500,-0.33984,-0.36304,962.256,26.7,,0.47173,0.28457,0.70976,-0.43901,
10.42188,5.43213,-8.91113,-7.56836,-0.81714,-0.33691,-0.39185,,,,0.47182,0.28411,0.70946,-0.43969,
10.42969,5.37109,-8.78906,-7.08008,-0.80444,-0.34229,-0.39966,962.263,26.7,,0.47193,0.28368,0.70916,-0.44035,
10.43750,5.31006,-6.34766,-6.22559,-0.79492,-0.36450,-0.38428,,,,0.47195,0.28336,0.70891,-0.44092,
10.44531,5.24902,-2.38037,-7.62939,-0.77490,-0.36426,-0.38647,962.279,26.7,,0.47173,0.28309,0.70883,-0.44147,
10.45313,5.00488,-0.42725,-8.54492,-0.78638,-0.35986,-0.38599,,,,0.47139,0.28282,0.70883,-0.44199,
10.46094,4.69971,2.38037,-8.78906,-0.81250,-0.35889,-0.36963,962.251,26.7,,0.47092,0.28262,0.70894,-0.44246,
10.46875,4.21143,3.11279,-9.15527,-0.83569,-0.36426,-0.36963,,,,0.47041,0.28241,0.70909,-0.44289,
10.47656,4.33350,2.56348,-9.76563,-0.84351,-0.36670,-0.36841,962.250,26.7,,0.46991,0.28215,0.70923,-0.44336,
10.48438,4.27246,0.67139,-9.70459,-0.85352,-0.36597,-0.37134,,,,0.46950,0.28184,0.70931,-0.44387,
10.49219,4.08936,-3.29590,-8.48389,-0.87378,-0.35254,-0.37207,962.274,26.7,,0.46932,0.28146,0.70924,-0.44440,
10.50000,4.33350,-5.85938,-7.99561,-0.85254,-0.34985,-0.36987,,,,0.46928,0.28104,0.70908,-0.44498,
10.50781,4.69971,-8.11768,-7.14111,-0.81445,-0.37231,-0.37085,962.247,26.7,,0.46936,0.28060,0.70881,-0.44559,
10.51563,4.27246,-6.77490,-6.89697,-0.81592,-0.36328,-0.36646,,,,0.46940,0.28020,0.70860,-0.44614,
10.52344,4.33350,-6.10352,-7.56836,-0.81494,-0.35449,-0.36548,962.246,26.7,,0.46938,0.27978,0.70842,-0.44671,
10.53125,3.84521,-4.63867,-8.60596,-0.80713,-0.34424,-0.36328,,,,0.46927,0.27935,0.70832,-0.44726,
10.53906,3.60107,-4.08936,-7.87354,-0.78174,-0.36108,-0.37109,962.219,26.7,,0.46915,0.27896,0.70823,-0.44776,
10.54688,3.47900,-3.41797,-7.75146,-0.77783,-0.36597,-0.38184,,,,0.46901,0.27859,0.70816,-0.44824,
10.55469,3.29590,-1.40381,-8.30078,-0.78101,-0.36328,-0.38965,962.260,26.7,,0.46876,0.27825,0.70818,-0.44869,
10.56250,3.35693,-0.73242,-8.36182,-0.78613,-0.37500,-0.38721,,,,0.46848,0.27794,0.70821,-0.44913,
10.57031,3.41797,-0.61035,-8.17871,-0.78833,-0.38257,-0.39136,962.248,26.7,,0.46819,0.27763,0.70824,-0.44957,
10.57813,3.54004,-0.36621,-8.30078,-0.81958,-0.39722,-0.37036,,,,0.46788,0.27733,0.70828,-0.45001,
10.58594,3.35693,-1.46484,-8.36182,-0.83569,-0.37109,-0.36987,962.246,26.7,,0.46763,0.27699,0.70829,-0.45047,
10.59375,3.35693,-2.31934,-7.75146,-0.82227,-0.36255,-0.37280,,,,0.46744,0.27665,0.70826,-0.45092,
10.60156,3.29590,-2.25830,-7.62939,-0.83350,-0.36279,-0.36548,962.263,26.7,,0.46725,0.27632,0.70823,-0.45136,
10.60938,3.23486,-3.17383,-8.17871,-0.83936,-0.36816,-0.36157,,,,0.46709,0.27593,0.70819,-0.45184,
10.61719,3.41797,-5.31006,-8.05664,-0.80054,-0.36523,-0.37646,962.323,26.7,,0.46704,0.27549,0.70807,-0.45236,
10.62500,3.11279,-5.37109,-7.32422,-0.77563,-0.36816,-0.38696,,,,0.46701,0.27507,0.70794,-0.45284,
10.63281,3.11279,-3.41797,-6.65283,-0.76147,-0.39307,-0.40259,962.264,26.7,,0.46691,0.27474,0.70786,-0.45326,
10.64063,3.05176,0.12207,-6.83594,-0.78003,-0.40161,-0.39014,,,,0.46663,0.27451,0.70790,-0.45363,
10.64844,3.11279,0.97656,-7.20215,-0.79199,-0.39868,-0.38281,962.248,26.7,,0.46630,0.27429,0.70797,-0.45399,
10.65625,2.80762,2.07520,-8.05664,-0.81079,-0.38037,-0.37988,,,,0.46590,0.27406,0.70810,-0.45434,
10.66406,2.74658,1.40381,-8.66699,-0.84058,-0.38550,-0.37280,962.247,26.7,,0.46551,0.27377,0.70822,-0.45472,
10.67188,2.68555,0.48828,-8.05664,-0.85229,-0.39307,-0.36401,,,,0.46518,0.27348,0.70831,-0.45509,
10.67969,2.92969,-2.38037,-7.87354,-0.84668,-0.38452,-0.36694,962.261,26.7,,0.46500,0.27312,0.70829,-0.45553,
10.68750,3.23486,-5.43213,-7.75146,-0.80981,-0.37866,-0.38013,,,,0.46496,0.27268,0.70816,-0.45603,
10.69531,3.60107,-7.01904,-7.14111,-0.78516,-0.38306,-0.38354,962.255,26.7,,0.46501,0.27223,0.70796,-0.45656,
10.70313,3.78418,-7.62939,-5.18799,-0.75049,-0.39771,-0.38867,,,,0.46514,0.27187,0.70770,-0.45705,
10.71094,3.60107,-5.18799,-5.18799,-0.76147,-0.39087,-0.37695,962.234,26.7,,0.46516,0.27157,0.70752,-0.45748,
10.71875,3.29590,-4.69971,-5.61523,-0.75586,-0.38110,-0.36768,,,,0.46515,0.27126,0.70737,-0.45790,
10.72656,2.74658,-3.84521,-5.00488,-0.72974,-0.37964,-0.36450,962.233,26.7,,0.46513,0.27098,0.70726,-0.45826,
10.73438,2.44141,-1.15967,-4.45557,-0.72339,-0.38379,-0.36450,,,,0.46500,0.27081,0.70723,-0.45854,
10.74219,2.25830,0.30518,-4.76074,-0.73730,-0.38403,-0.36548,962.282,26.7,,0.46479,0.27066,0.70726,-0.45880,
10.75000,2.19727,1.09863,-4.94385,-0.75757,-0.38159,-0.37402,,,,0.46454,0.27053,0.70732,-0.45904,
10.75781,1.77002,-0.12207,-3.54004,-0.76685,-0.39429,-0.37231,962.258,26.7,,0.46440,0.27041,0.70733,-0.45924,
10.76563,1.77002,-1.40381,-2.99072,-0.76123,-0.40210,-0.38208,,,,0.46434,0.27028,0.70728,-0.45944,
10.77344,1.40381,-1.70898,-2.50244,-0.78125,-0.41577,-0.36304,962.262,26.7,,0.46432,0.27015,0.70723,-0.45962,
10.78125,1.40381,-4.02832,-1.77002,-0.80566,-0.40942,-0.35889,,,,0.46443,0.26998,0.70710,-0.45982,
10.78906,1.46484,-5.49316,-1.64795,-0.79077,-0.39233,-0.36035,962.251,26.7,,0.46461,0.26977,0.70691,-0.46004,
10.79688,1.89209,-7.32422,-0.61035,-0.76294,-0.38110,-0.36426,,,,0.46491,0.26958,0.70663,-0.46028,
10.80469,1.28174,-6.59180,0.18311,-0.74731,-0.38208,-0.37378,962.265,26.7,,0.46521,0.26942,0.70638,-0.46046,
10.81250,1.15967,-6.10352,0.18311,-0.74707,-0.37964,-0.38599,,,,0.46549,0.26927,0.70615,-0.46062,
10.82031,1.03760,-4.51660,0.73242,-0.76611,-0.39160,-0.38257,962.257,26.7,,0.46571,0.26920,0.70596,-0.46073,
10.82813,0.85449,-2.99072,0.97656,-0.75806,-0.40771,-0.38086,,,,0.46586,0.26918,0.70582,-0.46079,
10.83594,0.67139,-2.38037,0.79346,-0.76050,-0.41211,-0.38354,962.252,26.7,,0.46599,0.26916,0.70571,-0.46084,
10.84375,0.30518,-0.54932,0.42725,-0.78369,-0.40503,-0.37183,,,,0.46602,0.26918,0.70568,-0.46085,
10.85156,0.12207,-0.24414,0.30518,-0.80298,-0.38330,-0.38232,962.274,26.7,,0.46604,0.26919,0.70566,-0.46085,
10.85938,-0.54932,0.00000,0.12207,-0.80566,-0.38379,-0.37646,,,,0.46605,0.26918,0.70568,-0.46082,
10.86719,-0.42725,-0.97656,-0.06104,-0.81714,-0.39941,-0.37451,962.265,26.7,,0.46610,0.26913,0.70566,-0.46082,
10.87500,-0.24414,-2.44141,-0.12207,-0.83179,-0.39771,-0.37769,,,,0.46622,0.26904,0.70560,-0.46085,
10.88281,0.00000,-3.96729,-0.30518,-0.83203,-0.38892,-0.38379,962.226,26.7,,0.46640,0.26890,0.70548,-0.46094,
10.89063,0.30518,-6.22559,0.24414,-0.81909,-0.39893,-0.38574,,,,0.46670,0.26873,0.70527,-0.46106,
10.89844,0.42725,-6.10352,0.61035,-0.79468,-0.40234,-0.39795,962.268,26.7,,0.46700,0.26858,0.70505,-0.46117,
10.90625,0.42725,-5.24902,0.73242,-0.80029,-0.40088,-0.39526,,,,0.46727,0.26846,0.70486,-0.46126,
10.91406,0.61035,-3.29590,0.30518,-0.81494,-0.39819,-0.39819,962.257,26.7,,0.46742,0.26840,0.70473,-0.46134,
10.92188,0.73242,-2.19727,-0.79346,-0.82886,-0.40039,-0.39209,,,,0.46749,0.26831,0.70465,-0.46144,
10.92969,0.79346,-2.19727,-1.28174,-0.84131,-0.39746,-0.39404,962.223,26.7,,0.46754,0.26821,0.70458,-0.46156,
10.93750,0.73242,-2.92969,-1.89209,-0.86084,-0.39795,-0.38696,,,,0.46760,0.26805,0.70450,-0.46170,
10.94531,1.09863,-6.10352,-2.25830,-0.86060,-0.39844,-0.38623,962.269,26.7,,0.46780,0.26778,0.70432,-0.46194,
10.95313,1.46484,-7.99561,-1.89209,-0.84106,-0.39990,-0.39160,,,,0.46810,0.26749,0.70405,-0.46221,
10.96094,1.89209,-9.52148,-1.22070,-0.80664,-0.39380,-0.39917,962.250,26.7,,0.46848,0.26719,0.70371,-0.46252,
10.96875,2.01416,-7.69043,-1.77002,-0.79956,-0.38477,-0.40259,,,,0.46876,0.26693,0.70344,-0.46281,
10.97656,1.83105,-6.71387,-2.19727,-0.80225,-0.38623,-0.39697,962.293,26.7,,0.46898,0.26667,0.70321,-0.46309,
10.98438,1.58691,-4.33350,-2.38037,-0.79663,-0.40942,-0.39624,,,,0.46908,0.26647,0.70306,-0.46332,
10.99219,1.40381,-2.13623,-3.11279,-0.81982,-0.39697,-0.38989,962.261,26.7,,0.46905,0.26630,0.70301,-0.46352,
11.00000,1.64795,-1.95313,-3.84521,-0.82910,-0.39087,-0.38550,,,,0.46900,0.26610,0.70297,-0.46376,
11.00781,2.19727,-3.41797,-4.27246,-0.83716,-0.40186,-0.38184,962.265,26.7,,0.46898,0.26586,0.70287,-0.46406,
11.01563,2.31934,-5.37109,-2.92969,-0.82520,-0.39648,-0.37231,,,,0.46910,0.26563,0.70268,-0.46436,
11.02344,2.38037,-7.14111,-2.80762,-0.78906,-0.36475,-0.37354,962.236,26.7,,0.46931,0.26534,0.70243,-0.46469,
11.03125,2.38037,-7.01904,-2.92969,-0.77686,-0.35962,-0.37354,,,,0.46951,0.26506,0.70218,-0.46503,
11.03906,2.31934,-5.49316,-2.25830,-0.77393,-0.38013,-0.37305,962.236,26.7,,0.46966,0.26485,0.70197,-0.46531,
11.04688,1.89209,-2.62451,-2.99072,-0.83032,-0.39380,-0.36108,,,,0.46965,0.26468,0.70188,-0.46554,
11.05469,1.89209,-2.44141,-3.96729,-0.87695,-0.39551,-0.35254,962.256,26.7,,0.46961,0.26448,0.70182,-0.46580,
11.06250,2.31934,-6.77490,-3.96729,-0.87598,-0.40454,-0.34985,,,,0.46976,0.26415,0.70160,-0.46616,
11.07031,2.62451,-12.08496,-1.15967,-0.79736,-0.39526,-0.36597,962.261,26.7,,0.47026,0.26379,0.70115,-0.46654,
11.07813,2.44141,-12.51221,-0.48828,-0.76221,-0.37842,-0.38110,,,,0.47079,0.26345,0.70068,-0.46689,
11.08594,2.31934,-10.68115,-0.61035,-0.75146,-0.36230,-0.38330,962.258,26.7,,0.47124,0.26315,0.70028,-0.46721,
11.09375,2.25830,-7.93457,0.06104,-0.74731,-0.37793,-0.37671,,,,0.47158,0.26298,0.69995,-0.46746,
11.10156,2.07520,-6.28662,0.18311,-0.73022,-0.37720,-0.38354,962.256,26.7,,0.47185,0.26285,0.69968,-0.46767,
11.10938,1.22070,-1.70898,-0.12207,-0.71606,-0.37354,-0.38403,,,,0.47190,0.26283,0.69960,-0.46776,
11.11719,0.30518,3.78418,-0.79346,-0.73071,-0.38354,-0.39209,962.276,26.7,,0.47169,0.26293,0.69972,-0.46773,
11.12500,-0.48828,6.77490,-1.58691,-0.75415,-0.39429,-0.39453,,,,0.47132,0.26305,0.69999,-0.46763,
11.13281,-0.79346,9.76563,-3.47900,-0.82178,-0.41382,-0.38428,962.247,26.7,,0.47076,0.26317,0.70039,-0.46753,
11.14063,-0.61035,7.75146,-3.05176,-0.86255,-0.41675,-0.36816,,,,0.47030,0.26325,0.70071,-0.46746,
11.14844,0.00000,5.12695,-2.74658,-0.85718,-0.40991,-0.36816,962.253,26.7,,0.46996,0.26329,0.70093,-0.46745,
11.15625,0.42725,0.12207,-2.44141,-0.84253,-0.38916,-0.37378,,,,0.46987,0.26319,0.70097,-0.46755,
11.16406,0.30518,-3.41797,-1.95313,-0.83911,-0.38281,-0.37476,962.252,26.7,,0.46996,0.26299,0.70088,-0.46769,
11.17188,0.54932,-4.94385,-1.34277,-0.83423,-0.39038,-0.37671,,,,0.47015,0.26279,0.70073,-0.46784,
11.17969,0.24414,-6.22559,-0.97656,-0.82593,-0.39185,-0.37036,962.231,26.7,,0.47041,0.26255,0.70054,-0.46800,
11.18750,0.42725,-7.56836,-0.73242,-0.78760,-0.38330,-0.38232,,,,0.47074,0.26229,0.70030,-0.46817,
11.19531,0.42725,-7.20215,-0.54932,-0.77417,-0.38623,-0.38672,962.268,26.7,,0.47105,0.26205,0.70007,-0.46834,
11.20313,0.24414,-4.88281,-0.67139,-0.77197,-0.39575,-0.40576,,,,0.47126,0.26187,0.69992,-0.46846,
11.21094,-0.12207,-1.95313,-1.15967,-0.79468,-0.40112,-0.39746,962.239,26.7,,0.47131,0.26175,0.69988,-0.46852,
11.21875,-0.12207,-0.97656,-1.83105,-0.80762,-0.39575,-0.39209,,,,0.47130,0.26163,0.69989,-0.46859,
11.22656,-0.12207,-0.67139,-2.31934,-0.80322,-0.38232,-0.38770,962.215,26.7,,0.47126,0.26149,0.69992,-0.46867,
11.23438,0.00000,-0.97656,-1.77002,-0.80981,-0.39844,-0.38379,,,,0.47125,0.26138,0.69992,-0.46874,
11.24219,0.06104,-1.40381,-1.83105,-0.82520,-0.39941,-0.37793,962.242,26.7,,0.47126,0.26125,0.69990,-0.46883,
11.25000,0.30518,-4.39453,-2.19727,-0.84863,-0.38428,-0.36719,,,,0.47139,0.26101,0.69979,-0.46899,
11.25781,0.61035,-8.60596,-1.58691,-0.82593,-0.39014,-0.38354,962.253,26.7,,0.47174,0.26068,0.69953,-0.46922,
11.26563,0.36621,-9.09424,-1.03760,-0.82129,-0.39380,-0.38721,,,,0.47213,0.26035,0.69924,-0.46943,
11.27344,0.36621,-9.88770,-0.30518,-0.80981,-0.38232,-0.39258,962.252,26.7,,0.47258,0.26003,0.69892,-0.46964,
11.28125,0.36621,-9.21631,-0.30518,-0.78320,-0.38306,-0.39502,,,,0.47300,0.25974,0.69862,-0.46982,
11.28906,0.18311,-8.30078,-0.48828,-0.76929,-0.38647,-0.40234,962.261,26.7,,0.47338,0.25945,0.69836,-0.46999,
11.29688,0.18311,-5.00488,-0.97656,-0.78125,-0.39526,-0.40161,,,,0.47358,0.25925,0.69821,-0.47012,
11.30469,-0.06104,-1.83105,-1.77002,-0.81812,-0.38940,-0.38696,962.268,26.7,,0.47361,0.25911,0.69819,-0.47021,
11.31250,-0.12207,-1.95313,-2.38037,-0.82739,-0.39136,-0.38892,,,,0.47363,0.25893,0.69817,-0.47031,
11.32031,0.24414,-3.17383,-2.80762,-0.83179,-0.39966,-0.38477,962.252,26.7,,0.47368,0.25870,0.69811,-0.47047,
11.32813,0.54932,-5.98145,-2.38037,-0.82349,-0.40088,-0.38867,,,,0.47388,0.25842,0.69794,-0.47067,
