Gait Up - Physilog data export
Created on: 1990-01-05 00:10:01
Total data points: 963

Time [128 hz],Gyro [128 hz],,,Accel [128 hz],,,Baro [64 hz],,Event [128 hz],Quaternion [128 hz],,,,
22.92188,0.54932,3.05176,-2.07520,-0.77441,-0.39380,-0.48730,,,,0.51375,0.20644,0.51347,-0.65559,
22.92969,0.61035,0.12207,-2.19727,-0.78589,-0.37207,-0.48169,962.254,27.0,,0.51363,0.20639,0.51349,-0.65568,
22.93750,0.73242,-4.02832,-1.77002,-0.77222,-0.39160,-0.49219,,,,0.51368,0.20618,0.51335,-0.65581,
22.94531,1.03760,-6.10352,-1.03760,-0.75317,-0.40796,-0.49683,962.288,27.0,,0.51382,0.20592,0.51312,-0.65596,
22.95313,1.28174,-7.81250,0.00000,-0.73242,-0.41406,-0.51318,,,,0.51407,0.20562,0.51281,-0.65611,
22.96094,1.22070,-7.93457,-0.18311,-0.72266,-0.40015,-0.51978,962.298,27.0,,0.51432,0.20531,0.51249,-0.65626,
22.96875,1.22070,-7.44629,-0.42725,-0.71460,-0.39844,-0.52222,,,,0.51454,0.20501,0.51219,-0.65642,
22.97656,0.97656,-6.16455,0.00000,-0.69971,-0.41895,-0.51758,962.269,27.0,,0.51473,0.20477,0.51195,-0.65653,
22.98438,1.22070,-2.92969,-0.42725,-0.70068,-0.42212,-0.51245,,,,0.51479,0.20467,0.51181,-0.65662,
22.99219,1.34277,-1.09863,-1.03760,-0.71313,-0.40991,-0.50122,962.334,27.0,,0.51476,0.20464,0.51174,-0.65671,
23.00000,1.22070,0.61035,-2.25830,-0.74536,-0.39478,-0.49902,,,,0.51461,0.20464,0.51176,-0.65681,
23.00781,1.28174,-0.42725,-2.19727,-0.77588,-0.40112,-0.49780,962.285,27.0,,0.51450,0.20460,0.51173,-0.65693,
23.01563,1.34277,-1.89209,-2.25830,-0.78369,-0.40649,-0.50073,,,,0.51444,0.20449,0.51165,-0.65708,
23.02344,1.28174,-5.73730,-2.31934,-0.77954,-0.42627,-0.50317,962.279,27.0,,0.51452,0.20420,0.51144,-0.65727,
23.03125,1.70898,-9.39941,-0.54932,-0.72949,-0.41064,-0.50024,,,,0.51479,0.20382,0.51105,-0.65748,
23.03906,1.83105,-10.07080,0.12207,-0.70581,-0.40015,-0.50366,962.294,27.0,,0.51511,0.20345,0.51063,-0.65767,
23.04688,2.07520,-7.62939,-0.30518,-0.68115,-0.39063,-0.50366,,,,0.51533,0.20317,0.51029,-0.65785,
23.05469,1.77002,-3.47900,-0.73242,-0.69238,-0.39575,-0.50220,962.297,27.0,,0.51539,0.20306,0.51011,-0.65797,
23.06250,1.70898,-1.83105,-1.03760,-0.69458,-0.39551,-0.50366,,,,0.51538,0.20301,0.51000,-0.65809,
23.07031,1.22070,0.24414,-1.83105,-0.70776,-0.40601,-0.50391,962.257,27.0,,0.51526,0.20300,0.50999,-0.65818,
23.07813,1.15967,1.52588,-2.62451,-0.73828,-0.41870,-0.49756,,,,0.51507,0.20303,0.51004,-0.65829,
23.08594,1.03760,1.03760,-2.62451,-0.74487,-0.41479,-0.49561,962.285,27.0,,0.51489,0.20303,0.51008,-0.65839,
23.09375,1.15967,-0.91553,-1.77002,-0.75366,-0.39819,-0.49414,,,,0.51482,0.20297,0.51004,-0.65850,
23.10156,1.22070,-3.05176,-1.34277,-0.75049,-0.38379,-0.49976,962.285,27.0,,0.51485,0.20284,0.50991,-0.65862,
23.10938,1.40381,-3.66211,-1.28174,-0.74072,-0.38354,-0.50488,,,,0.51489,0.20268,0.50975,-0.65876,
23.11719,1.40381,-3.84521,-0.48828,-0.73853,-0.39771,-0.50366,962.250,27.0,,0.51498,0.20255,0.50957,-0.65887,
23.12500,1.46484,-2.92969,-0.85449,-0.72754,-0.40723,-0.49829,,,,0.51502,0.20245,0.50943,-0.65898,
23.13281,1.09863,-2.44141,-1.15967,-0.72632,-0.39966,-0.49756,962.288,27.0,,0.51503,0.20234,0.50933,-0.65909,
23.14063,0.85449,-3.05176,-0.91553,-0.72168,-0.39453,-0.50879,,,,0.51507,0.20221,0.50921,-0.65918,
23.14844,0.48828,-2.31934,-0.61035,-0.71216,-0.41113,-0.51636,962.296,27.0,,0.51511,0.20210,0.50913,-0.65924,
23.15625,0.36621,-1.64795,-0.79346,-0.71436,-0.41479,-0.50757,,,,0.51512,0.20202,0.50908,-0.65930,
23.16406,0.54932,-0.73242,-1.15967,-0.70874,-0.41211,-0.51001,962.280,27.0,,0.51508,0.20197,0.50906,-0.65936,
23.17188,0.79346,0.18311,-1.22070,-0.71851,-0.42139,-0.50220,,,,0.51500,0.20197,0.50906,-0.65942,
23.17969,1.03760,0.97656,-1.40381,-0.73877,-0.42139,-0.49658,962.282,27.0,,0.51489,0.20201,0.50908,-0.65948,
23.18750,1.09863,0.67139,-2.07520,-0.77295,-0.39331,-0.48584,,,,0.51475,0.20201,0.50910,-0.65958,
23.19531,0.91553,-2.56348,-1.77002,-0.77417,-0.37378,-0.48926,962.300,27.0,,0.51474,0.20188,0.50901,-0.65970,
23.20313,1.03760,-4.45557,-1.28174,-0.76440,-0.39014,-0.49170,,,,0.51482,0.20168,0.50884,-0.65983,
23.21094,1.09863,-6.53076,-0.85449,-0.73901,-0.42163,-0.50195,962.300,27.0,,0.51498,0.20140,0.50858,-0.65998,
23.21875,1.03760,-6.71387,-0.73242,-0.73291,-0.40991,-0.50391,,,,0.51516,0.20111,0.50833,-0.66013,
23.22656,1.03760,-6.46973,-0.48828,-0.71265,-0.38672,-0.50952,962.289,27.0,,0.51535,0.20085,0.50807,-0.66026,
23.23438,1.03760,-5.79834,-0.24414,-0.69727,-0.38916,-0.50854,,,,0.51551,0.20062,0.50784,-0.66037,
23.24219,1.09863,-3.78418,0.18311,-0.68726,-0.40039,-0.51147,962.258,27.0,,0.51563,0.20050,0.50767,-0.66045,
23.25000,0.97656,-0.91553,-0.36621,-0.70532,-0.40088,-0.50830,,,,0.51563,0.20049,0.50761,-0.66050,
23.25781,0.97656,0.36621,-0.97656,-0.72119,-0.39551,-0.50659,962.276,27.0,,0.51555,0.20051,0.50761,-0.66056,
23.26563,1.15967,0.91553,-1.40381,-0.75293,-0.39258,-0.50146,,,,0.51544,0.20055,0.50762,-0.66062,
23.27344,0.91553,-0.73242,-1.89209,-0.78857,-0.41113,-0.50244,962.271,27.0,,0.51536,0.20049,0.50760,-0.66072,
23.28125,0.79346,-2.50244,-2.13623,-0.79272,-0.41675,-0.50195,,,,0.51533,0.20034,0.50752,-0.66085,
23.28906,1.09863,-7.69043,-1.03760,-0.79150,-0.41992,-0.49780,962.266,27.0,,0.51553,0.20000,0.50723,-0.66102,
23.29688,1.64795,-12.51221,-0.24414,-0.76074,-0.40430,-0.50098,,,,0.51592,0.19949,0.50673,-0.66125,
23.30469,1.95313,-14.03809,0.36621,-0.73291,-0.39648,-0.50366,962.269,27.0,,0.51639,0.19895,0.50616,-0.66149,
23.31250,2.19727,-14.09912,1.40381,-0.68164,-0.39575,-0.50562,,,,0.51690,0.19844,0.50556,-0.66170,
23.32031,2.13623,-9.52148,0.73242,-0.68701,-0.38916,-0.49707,962.269,27.0,,0.51723,0.19812,0.50513,-0.66186,
23.32813,1.89209,-7.69043,0.12207,-0.70093,-0.39331,-0.49854,,,,0.51747,0.19785,0.50479,-0.66202,
23.33594,1.52588,-4.33350,-0.61035,-0.71240,-0.39429,-0.49463,962.269,27.0,,0.51756,0.19769,0.50459,-0.66215,
23.34375,1.22070,-2.13623,-1.15967,-0.70557,-0.38916,-0.50317,,,,0.51756,0.19761,0.50449,-0.66225,
23.35156,0.97656,-1.03760,-1.28174,-0.71265,-0.38965,-0.50854,962.290,27.0,,0.51752,0.19756,0.50444,-0.66233,
23.35938,0.67139,0.97656,-1.52588,-0.74023,-0.40088,-0.50269,,,,0.51740,0.19758,0.50448,-0.66239,
23.36719,0.18311,0.42725,-2.01416,-0.75586,-0.39502,-0.51245,962.289,27.0,,0.51729,0.19754,0.50453,-0.66245,
23.37500,0.36621,-0.79346,-1.64795,-0.75635,-0.39648,-0.50732,,,,0.51723,0.19747,0.50452,-0.66252,
23.38281,0.73242,-3.29590,-0.79346,-0.75854,-0.40942,-0.51294,962.286,27.0,,0.51729,0.19733,0.50440,-0.66261,
23.39063,1.09863,-5.49316,-0.36621,-0.74854,-0.42578,-0.50293,,,,0.51744,0.19711,0.50417,-0.66273,
23.39844,1.22070,-6.40869,-0.18311,-0.74268,-0.42725,-0.50220,962.273,27.0,,0.51763,0.19686,0.50391,-0.66286,
23.40625,1.28174,-6.34766,-0.36621,-0.72827,-0.40796,-0.49707,,,,0.51781,0.19661,0.50365,-0.66299,
23.41406,1.64795,-5.55420,-0.91553,-0.72144,-0.38135,-0.49634,962.271,27.0,,0.51793,0.19640,0.50340,-0.66314,
23.42188,1.58691,-4.63867,-1.22070,-0.72754,-0.38428,-0.48975,,,,0.51801,0.19621,0.50320,-0.66330,
23.42969,1.09863,-3.41797,-1.58691,-0.71875,-0.39893,-0.49658,962.306,27.0,,0.51803,0.19604,0.50306,-0.66343,
23.43750,0.67139,-1.89209,-1.95313,-0.72241,-0.41528,-0.49658,,,,0.51800,0.19592,0.50301,-0.66354,
23.44531,0.61035,-1.34277,-1.89209,-0.72388,-0.41040,-0.49805,962.276,27.0,,0.51794,0.19582,0.50297,-0.66363,
23.45313,0.79346,-1.95313,-1.15967,-0.72632,-0.40991,-0.50073,,,,0.51794,0.19573,0.50290,-0.66372,
23.46094,0.91553,-3.11279,-0.79346,-0.73120,-0.42090,-0.49951,962.278,27.0,,0.51799,0.19560,0.50277,-0.66381,
23.46875,0.97656,-3.41797,-0.79346,-0.73560,-0.41406,-0.49683,,,,0.51805,0.19546,0.50263,-0.66391,
23.47656,1.58691,-4.02832,-1.22070,-0.73901,-0.38965,-0.49194,962.291,27.0,,0.51811,0.19530,0.50245,-0.66405,
23.48438,1.89209,-5.06592,-0.97656,-0.74658,-0.38330,-0.49414,,,,0.51821,0.19511,0.50221,-0.66421,
23.49219,1.83105,-5.37109,-0.91553,-0.74048,-0.38916,-0.49707,962.233,27.0,,0.51832,0.19490,0.50197,-0.66437,
23.50000,1.77002,-4.76074,-0.79346,-0.73145,-0.39404,-0.51172,,,,0.51842,0.19473,0.50174,-0.66451,
23.50781,1.40381,-3.35693,-0.85449,-0.73901,-0.39331,-0.51855,962.272,27.0,,0.51847,0.19461,0.50159,-0.66463,
23.51563,1.34277,-3.35693,-0.85449,-0.74365,-0.40234,-0.51392,,,,0.51852,0.19448,0.50143,-0.66474,
23.52344,0.97656,-3.72314,-0.54932,-0.72827,-0.41187,-0.51807,962.285,27.0,,0.51860,0.19433,0.50128,-0.66483,
23.53125,0.61035,-3.84521,-0.67139,-0.72070,-0.40918,-0.51221,,,,0.51869,0.19416,0.50114,-0.66492,
23.53906,0.61035,-3.72314,-0.85449,-0.71802,-0.40698,-0.51294,962.271,27.0,,0.51876,0.19399,0.50101,-0.66501,
23.54688,0.91553,-2.80762,-1.22070,-0.71655,-0.40894,-0.51392,,,,0.51879,0.19386,0.50090,-0.66511,
23.55469,0.61035,-1.46484,-1.52588,-0.73218,-0.39771,-0.49634,962.257,27.0,,0.51875,0.19377,0.50085,-0.66520,
23.56250,0.67139,-1.58691,-1.77002,-0.73047,-0.38818,-0.49438,,,,0.51871,0.19367,0.50081,-0.66530,
23.57031,0.79346,-1.28174,-2.01416,-0.72852,-0.39185,-0.48926,962.253,27.0,,0.51865,0.19358,0.50077,-0.66541,
23.57813,0.36621,-0.42725,-2.13623,-0.75293,-0.39502,-0.48804,,,,0.51856,0.19350,0.50078,-0.66549,
23.58594,0.18311,-1.15967,-2.13623,-0.76440,-0.39746,-0.48877,962.280,27.0,,0.51849,0.19339,0.50077,-0.66558,
23.59375,-0.18311,-3.90625,-1.70898,-0.75732,-0.40601,-0.49683,,,,0.51854,0.19316,0.50068,-0.66568,
23.60156,-0.36621,-6.28662,-0.85449,-0.72778,-0.41724,-0.50513,962.278,27.0,,0.51872,0.19284,0.50050,-0.66577,
23.60938,-0.18311,-6.34766,-0.85449,-0.71143,-0.41943,-0.50293,,,,0.51889,0.19252,0.50031,-0.66587,
23.61719,0.12207,-4.57764,-0.91553,-0.71851,-0.40161,-0.49951,962.273,27.0,,0.51900,0.19229,0.50017,-0.66596,
23.62500,-0.30518,-3.72314,-1.70898,-0.72656,-0.37646,-0.49365,,,,0.51905,0.19206,0.50009,-0.66605,
23.63281,-0.30518,-4.08936,-1.34277,-0.72803,-0.38037,-0.49170,962.261,27.0,,0.51912,0.19182,0.49999,-0.66613,
23.64063,-0.61035,-4.39453,-0.48828,-0.72656,-0.40137,-0.48364,,,,0.51925,0.19159,0.49988,-0.66617,
23.64844,-0.54932,-4.39453,-0.97656,-0.71582,-0.39624,-0.49756,962.271,27.0,,0.51936,0.19134,0.49978,-0.66624,
23.65625,-0.12207,-3.11279,-0.67139,-0.74023,-0.39185,-0.49609,,,,0.51943,0.19118,0.49970,-0.66629,
23.66406,-0.30518,-3.29590,-0.36621,-0.75513,-0.39038,-0.49585,962.273,27.0,,0.51952,0.19102,0.49961,-0.66633,
23.67188,-0.48828,-5.49316,-0.67139,-0.73218,-0.40234,-0.50366,,,,0.51968,0.19073,0.49947,-0.66640,
23.67969,-0.73242,-5.92041,-0.36621,-0.70825,-0.41797,-0.50781,962.287,27.0,,0.51987,0.19043,0.49931,-0.66646,
23.68750,-0.67139,-5.24902,-0.18311,-0.71655,-0.42261,-0.50439,,,,0.52004,0.19017,0.49917,-0.66650,
23.69531,-0.30518,-4.63867,-1.28174,-0.72412,-0.41504,-0.50439,962.285,27.0,,0.52014,0.18991,0.49905,-0.66659,
23.70313,0.00000,-3.35693,-1.46484,-0.73926,-0.40283,-0.49609,,,,0.52018,0.18971,0.49897,-0.66667,
23.71094,0.06104,-3.23486,-1.15967,-0.74951,-0.39819,-0.49463,962.281,27.0,,0.52023,0.18954,0.49888,-0.66675,
23.71875,-0.12207,-3.84521,-1.46484,-0.74414,-0.38379,-0.50220,,,,0.52029,0.18932,0.49878,-0.66684,
23.72656,-0.24414,-5.24902,-1.34277,-0.75317,-0.40332,-0.50830,962.265,27.0,,0.52041,0.18903,0.49864,-0.66694,
23.73438,-0.12207,-5.79834,-0.91553,-0.73828,-0.41724,-0.51245,,,,0.52056,0.18874,0.49847,-0.66703,
23.74219,-0.30518,-5.12695,-0.91553,-0.71387,-0.42334,-0.51782,962.292,27.0,,0.52069,0.18847,0.49833,-0.66711,
23.75000,-0.18311,-2.80762,-1.83105,-0.73730,-0.40332,-0.51318,,,,0.52069,0.18828,0.49827,-0.66720,
23.75781,0.06104,-2.07520,-2.31934,-0.74634,-0.39941,-0.50146,962.282,27.0,,0.52065,0.18811,0.49824,-0.66730,
23.76563,0.73242,-1.77002,-2.25830,-0.74756,-0.40747,-0.50659,,,,0.52059,0.18799,0.49819,-0.66742,
23.77344,0.79346,-2.25830,-1.89209,-0.74805,-0.41064,-0.50098,962.267,27.0,,0.52057,0.18786,0.49811,-0.66753,
23.78125,0.91553,-2.50244,-2.01416,-0.74902,-0.40186,-0.50317,,,,0.52055,0.18771,0.49802,-0.66766,
23.78906,0.73242,-3.41797,-2.62451,-0.76489,-0.38062,-0.50171,962.268,27.0,,0.52053,0.18750,0.49792,-0.66781,
23.79688,0.67139,-5.49316,-2.13623,-0.74146,-0.37817,-0.51343,,,,0.52060,0.18721,0.49774,-0.66797,
23.80469,0.73242,-6.04248,-1.52588,-0.72876,-0.39478,-0.51294,962.301,27.0,,0.52072,0.18692,0.49752,-0.66812,
23.81250,0.79346,-5.92041,-1.03760,-0.72119,-0.42627,-0.52148,,,,0.52086,0.18665,0.49730,-0.66825,
23.82031,0.73242,-5.24902,-1.28174,-0.70679,-0.41724,-0.51587,962.268,27.0,,0.52096,0.18639,0.49712,-0.66838,
23.82813,0.91553,-4.69971,-1.40381,-0.70117,-0.40845,-0.51440,,,,0.52104,0.18617,0.49694,-0.66851,
23.83594,0.73242,-2.44141,-1.70898,-0.68750,-0.39917,-0.50928,962.260,27.0,,0.52103,0.18603,0.49686,-0.66862,
23.84375,0.30518,0.85449,-2.44141,-0.70581,-0.39453,-0.50562,,,,0.52088,0.18601,0.49692,-0.66870,
23.85156,-0.12207,1.77002,-2.86865,-0.73486,-0.39014,-0.49829,962.280,27.0,,0.52068,0.18599,0.49704,-0.66876,
23.85938,0.12207,0.91553,-3.60107,-0.75562,-0.39136,-0.49023,,,,0.52048,0.18592,0.49713,-0.66888,
23.86719,0.24414,-2.50244,-2.56348,-0.74731,-0.40723,-0.49463,962.275,27.0,,0.52044,0.18574,0.49708,-0.66900,
23.87500,0.48828,-3.96729,-1.58691,-0.74243,-0.40698,-0.50342,,,,0.52049,0.18553,0.49695,-0.66911,
23.88281,0.42725,-5.12695,-0.79346,-0.72534,-0.39258,-0.50513,962.278,27.0,,0.52062,0.18529,0.49677,-0.66921,
23.89063,0.24414,-5.85938,-0.48828,-0.71021,-0.39722,-0.50049,,,,0.52078,0.18502,0.49657,-0.66930,
23.89844,0.12207,-5.79834,-0.42725,-0.69775,-0.40112,-0.49902,962.281,27.0,,0.52095,0.18475,0.49638,-0.66939,
23.90625,0.36621,-4.08936,-0.12207,-0.68237,-0.40771,-0.50073,,,,0.52108,0.18458,0.49624,-0.66945,
23.91406,0.36621,-1.89209,-0.36621,-0.69849,-0.39087,-0.49805,962.288,27.0,,0.52111,0.18450,0.49617,-0.66949,
23.92188,0.18311,-1.09863,-0.54932,-0.70557,-0.38232,-0.50073,,,,0.52112,0.18444,0.49615,-0.66952,
23.92969,-0.06104,0.00000,-0.18311,-0.71875,-0.38794,-0.49609,962.294,27.0,,0.52110,0.18444,0.49617,-0.66952,
23.93750,-0.54932,0.06104,-0.42725,-0.74243,-0.39526,-0.49829,,,,0.52108,0.18442,0.49621,-0.66950,
23.94531,-0.73242,-0.79346,-0.54932,-0.74976,-0.39111,-0.49927,962.255,27.0,,0.52109,0.18434,0.49624,-0.66950,
23.95313,-0.67139,-3.23486,-0.24414,-0.75928,-0.40894,-0.49146,,,,0.52119,0.18417,0.49618,-0.66952,
23.96094,-0.30518,-7.08008,0.67139,-0.74707,-0.41260,-0.50293,962.259,27.0,,0.52146,0.18387,0.49595,-0.66956,
