Gait Up - Physilog data export
Created on: 1990-01-05 00:10:01
Total data points: 1132

Time [128 hz],Gyro [128 hz],,,Accel [128 hz],,,Baro [64 hz],,Event [128 hz],Quaternion [128 hz],,,,
32.28906,15.19775,23.25439,-29.41895,-0.85986,-0.00513,-0.45483,962.251,27.2,,0.66136,0.21223,0.31857,-0.64504,
32.29688,14.95361,22.09473,-27.89307,-0.88965,-0.01831,-0.45093,,,,0.65943,0.21329,0.31933,-0.64629,
32.30469,15.01465,20.99609,-27.89307,-0.89185,-0.02368,-0.45044,962.293,27.2,,0.65751,0.21430,0.32004,-0.64755,
32.31250,14.46533,18.31055,-28.19824,-0.86792,-0.01074,-0.45801,,,,0.65565,0.21517,0.32066,-0.64885,
32.32031,14.89258,15.13672,-26.30615,-0.84302,-0.02148,-0.48364,962.288,27.2,,0.65393,0.21595,0.32109,-0.65012,
32.32813,15.01465,14.77051,-25.57373,-0.83203,-0.03442,-0.48877,,,,0.65224,0.21673,0.32148,-0.65136,
32.33594,15.01465,14.58740,-25.32959,-0.82495,-0.04980,-0.48901,962.233,27.2,,0.65056,0.21751,0.32186,-0.65258,
32.34375,15.38086,14.52637,-24.96338,-0.84277,-0.06689,-0.49854,,,,0.64889,0.21831,0.32221,-0.65380,
32.35156,15.50293,15.01465,-25.26855,-0.86230,-0.07788,-0.49756,962.267,27.2,,0.64720,0.21913,0.32258,-0.65502,
32.35938,16.17432,14.34326,-26.00098,-0.89722,-0.06152,-0.47656,,,,0.64547,0.21993,0.32291,-0.65630,
32.36719,15.86914,11.47461,-25.69580,-0.88525,-0.03931,-0.47827,962.271,27.2,,0.64382,0.22060,0.32311,-0.65760,
32.37500,15.68604,9.64355,-25.32959,-0.87598,-0.03149,-0.48267,,,,0.64223,0.22119,0.32323,-0.65890,
32.38281,15.25879,5.98145,-24.29199,-0.84863,-0.03345,-0.49463,962.266,27.2,,0.64076,0.22161,0.32320,-0.66019,
32.39063,16.05225,3.96729,-22.58301,-0.82104,-0.06250,-0.51855,,,,0.63941,0.22201,0.32301,-0.66146,
32.39844,16.54053,3.96729,-22.09473,-0.81738,-0.07935,-0.52026,962.287,27.2,,0.63806,0.22244,0.32280,-0.66272,
32.40625,17.15088,5.12695,-22.27783,-0.82544,-0.10034,-0.51807,,,,0.63667,0.22295,0.32261,-0.66397,
32.41406,17.15088,5.79834,-22.39990,-0.81396,-0.09961,-0.52734,962.275,27.2,,0.63526,0.22348,0.32245,-0.66522,
32.42188,17.45605,5.61523,-22.46094,-0.81128,-0.09033,-0.53320,,,,0.63384,0.22402,0.32227,-0.66648,
32.42969,17.94434,6.77490,-22.58301,-0.82471,-0.09082,-0.51563,962.251,27.2,,0.63239,0.22463,0.32211,-0.66774,
32.43750,17.82227,7.38525,-22.88818,-0.86548,-0.09546,-0.49878,,,,0.63090,0.22525,0.32199,-0.66899,
32.44531,17.39502,7.08008,-23.74268,-0.87891,-0.09497,-0.50122,962.253,27.2,,0.62938,0.22582,0.32189,-0.67027,
32.45313,16.96777,5.12695,-24.53613,-0.86353,-0.07104,-0.50195,,,,0.62788,0.22627,0.32174,-0.67161,
32.46094,17.88330,1.95313,-22.94922,-0.83521,-0.08716,-0.51001,962.259,27.2,,0.62650,0.22664,0.32138,-0.67294,
32.46875,18.00537,1.58691,-22.64404,-0.82886,-0.10645,-0.51563,,,,0.62514,0.22700,0.32100,-0.67426,
32.47656,18.55469,2.92969,-22.58301,-0.83276,-0.12329,-0.51904,962.265,27.2,,0.62374,0.22745,0.32064,-0.67558,
32.48438,17.76123,3.05176,-22.33887,-0.83398,-0.11890,-0.52148,,,,0.62236,0.22788,0.32033,-0.67685,
32.49219,17.70020,2.56348,-22.27783,-0.81982,-0.11743,-0.52002,962.261,27.2,,0.62099,0.22828,0.31999,-0.67813,
32.50000,17.33398,3.17383,-21.72852,-0.81885,-0.11328,-0.51465,,,,0.61964,0.22871,0.31968,-0.67937,
32.50781,17.51709,2.38037,-21.60645,-0.80029,-0.11035,-0.52783,962.258,27.2,,0.61830,0.22911,0.31933,-0.68062,
32.51563,17.63916,2.74658,-21.54541,-0.78442,-0.12158,-0.53784,,,,0.61696,0.22953,0.31899,-0.68185,
32.52344,17.94434,4.15039,-21.30127,-0.79517,-0.12720,-0.53418,962.257,27.2,,0.61558,0.23003,0.31869,-0.68306,
32.53125,17.15088,6.46973,-21.30127,-0.81494,-0.13599,-0.51978,,,,0.61417,0.23061,0.31852,-0.68422,
32.53906,16.72363,6.16455,-22.15576,-0.79663,-0.13477,-0.53223,962.249,27.2,,0.61273,0.23114,0.31837,-0.68540,
32.54688,16.84570,5.85938,-22.21680,-0.78833,-0.13916,-0.53369,,,,0.61129,0.23165,0.31820,-0.68659,
32.55469,16.78467,6.89697,-20.75195,-0.78076,-0.15942,-0.53101,962.259,27.2,,0.60990,0.23224,0.31806,-0.68770,
32.56250,16.41846,9.58252,-20.99609,-0.79102,-0.15942,-0.52783,,,,0.60843,0.23294,0.31804,-0.68876,
32.57031,16.11328,10.43701,-21.54541,-0.80005,-0.15039,-0.52075,962.247,27.2,,0.60693,0.23365,0.31809,-0.68983,
32.57813,16.17432,9.82666,-21.85059,-0.79565,-0.14087,-0.52246,,,,0.60542,0.23432,0.31811,-0.69092,
32.58594,16.05225,9.88770,-20.99609,-0.79712,-0.16284,-0.51392,962.243,27.2,,0.60395,0.23502,0.31812,-0.69196,
32.59375,15.86914,9.76563,-20.93506,-0.80029,-0.16724,-0.52173,,,,0.60249,0.23570,0.31813,-0.69300,
32.60156,15.86914,9.52148,-21.24023,-0.79517,-0.17065,-0.52246,962.264,27.2,,0.60101,0.23635,0.31814,-0.69405,
32.60938,15.56396,10.00977,-20.38574,-0.79810,-0.17993,-0.51709,,,,0.59957,0.23704,0.31817,-0.69505,
32.61719,15.31982,10.31494,-20.01953,-0.80298,-0.19263,-0.51465,962.234,27.2,,0.59814,0.23774,0.31821,-0.69602,
32.62500,15.56396,9.70459,-20.08057,-0.80811,-0.19531,-0.50879,,,,0.59672,0.23842,0.31822,-0.69701,
32.63281,15.80811,7.44629,-19.71436,-0.78760,-0.18384,-0.50684,962.236,27.2,,0.59535,0.23901,0.31811,-0.69802,
32.64063,15.38086,6.95801,-19.22607,-0.79175,-0.17896,-0.51538,,,,0.59402,0.23956,0.31800,-0.69901,
32.64844,13.73291,7.20215,-18.98193,-0.79272,-0.16577,-0.51172,962.264,27.2,,0.59273,0.24007,0.31797,-0.69995,
32.65625,13.61084,5.18799,-18.55469,-0.78247,-0.17725,-0.51294,,,,0.59150,0.24048,0.31786,-0.70090,
32.66406,13.67188,3.96729,-18.12744,-0.76392,-0.18555,-0.51221,962.255,27.2,,0.59031,0.24085,0.31769,-0.70185,
32.67188,13.30566,3.84521,-16.47949,-0.76538,-0.20850,-0.51489,,,,0.58921,0.24123,0.31750,-0.70273,
32.67969,13.18359,3.90625,-16.84570,-0.75635,-0.20264,-0.52319,962.272,27.2,,0.58810,0.24160,0.31733,-0.70361,
32.68750,12.75635,4.45557,-16.90674,-0.74658,-0.19653,-0.53296,,,,0.58697,0.24198,0.31720,-0.70448,
32.69531,12.14600,5.79834,-16.35742,-0.76196,-0.21094,-0.53125,962.278,27.2,,0.58585,0.24241,0.31715,-0.70530,
32.70313,11.90186,7.93457,-17.27295,-0.80762,-0.21582,-0.52466,,,,0.58464,0.24291,0.31720,-0.70610,
32.71094,12.14600,6.89697,-18.06641,-0.80542,-0.21753,-0.52002,962.232,27.2,,0.58341,0.24335,0.31722,-0.70696,
32.71875,12.39014,2.68555,-17.63916,-0.77563,-0.21753,-0.52075,,,,0.58228,0.24361,0.31705,-0.70787,
32.72656,11.59668,1.40381,-15.38086,-0.76929,-0.22388,-0.53149,962.276,27.2,,0.58131,0.24382,0.31682,-0.70870,
32.73438,11.47461,0.85449,-15.19775,-0.77368,-0.22412,-0.53101,,,,0.58036,0.24401,0.31658,-0.70952,
32.74219,11.29150,-1.52588,-15.13672,-0.75122,-0.22534,-0.54346,962.270,27.2,,0.57946,0.24407,0.31625,-0.71038,
32.75000,11.84082,-0.30518,-13.85498,-0.74048,-0.23682,-0.54834,,,,0.57859,0.24425,0.31592,-0.71118,
32.75781,11.71875,1.28174,-13.73291,-0.74683,-0.23779,-0.54736,962.261,27.2,,0.57769,0.24449,0.31566,-0.71194,
32.76563,11.65771,3.96729,-15.07568,-0.75000,-0.23828,-0.53540,,,,0.57667,0.24484,0.31553,-0.71271,
32.77344,11.96289,6.04248,-15.74707,-0.74634,-0.25269,-0.52051,962.229,27.2,,0.57556,0.24528,0.31547,-0.71347,
32.78125,11.96289,6.95801,-15.80811,-0.75220,-0.25439,-0.53223,,,,0.57443,0.24576,0.31545,-0.71422,
32.78906,11.23047,9.64355,-16.66260,-0.80273,-0.25195,-0.52295,962.263,27.2,,0.57322,0.24633,0.31559,-0.71494,
32.79688,11.29150,6.28662,-17.21191,-0.81104,-0.24341,-0.51660,,,,0.57204,0.24673,0.31560,-0.71574,
32.80469,11.53564,3.72314,-16.60156,-0.78564,-0.24878,-0.53271,962.238,27.2,,0.57095,0.24702,0.31549,-0.71656,
32.81250,11.59668,1.34277,-15.07568,-0.75781,-0.26367,-0.55762,,,,0.56998,0.24723,0.31526,-0.71737,
32.82031,11.65771,1.34277,-14.52637,-0.75806,-0.26465,-0.56055,962.260,27.2,,0.56903,0.24746,0.31501,-0.71815,
32.82813,11.71875,1.03760,-14.28223,-0.75537,-0.25928,-0.57129,,,,0.56810,0.24767,0.31474,-0.71893,
32.83594,11.77979,2.56348,-13.48877,-0.76172,-0.25977,-0.54346,962.241,27.2,,0.56718,0.24798,0.31452,-0.71965,
32.84375,11.84082,3.29590,-13.24463,-0.75537,-0.26099,-0.54565,,,,0.56625,0.24834,0.31432,-0.72035,
32.85156,11.77979,4.27246,-14.03809,-0.74780,-0.26245,-0.55103,962.238,27.2,,0.56526,0.24872,0.31417,-0.72106,
32.85938,11.41357,5.92041,-15.80811,-0.75952,-0.26440,-0.54907,,,,0.56415,0.24913,0.31413,-0.72180,
32.86719,10.98633,5.73730,-15.38086,-0.77051,-0.27490,-0.53711,962.287,27.2,,0.56307,0.24952,0.31410,-0.72252,
32.87500,10.98633,5.12695,-15.31982,-0.76636,-0.27734,-0.54224,,,,0.56201,0.24989,0.31404,-0.72324,
32.88281,10.80322,3.23486,-15.50293,-0.77051,-0.27490,-0.55615,962.262,27.2,,0.56098,0.25014,0.31393,-0.72400,
32.89063,10.98633,0.67139,-14.52637,-0.76099,-0.28223,-0.55908,,,,0.56005,0.25031,0.31368,-0.72477,
32.89844,11.04736,-0.85449,-13.61084,-0.74316,-0.29028,-0.55151,962.241,27.2,,0.55920,0.25041,0.31336,-0.72553,
32.90625,11.65771,-2.44141,-12.39014,-0.69507,-0.29199,-0.56250,,,,0.55843,0.25049,0.31293,-0.72628,
32.91406,11.65771,1.64795,-12.75635,-0.70679,-0.28198,-0.55249,962.275,27.2,,0.55755,0.25076,0.31266,-0.72698,
32.92188,11.16943,5.18799,-14.03809,-0.75171,-0.26978,-0.52856,,,,0.55655,0.25116,0.31257,-0.72765,
32.92969,11.04736,5.79834,-14.40430,-0.76123,-0.26978,-0.52954,962.261,27.2,,0.55551,0.25157,0.31252,-0.72832,
32.93750,10.13184,5.00488,-15.13672,-0.75757,-0.28442,-0.53979,,,,0.55447,0.25190,0.31249,-0.72901,
32.94531,10.07080,3.17383,-14.03809,-0.75415,-0.31006,-0.53760,962.234,27.2,,0.55352,0.25216,0.31238,-0.72969,
32.95313,10.19287,2.13623,-13.85498,-0.75391,-0.30518,-0.53735,,,,0.55260,0.25237,0.31222,-0.73039,
32.96094,10.31494,-0.48828,-13.54980,-0.73193,-0.29224,-0.54321,962.246,27.2,,0.55175,0.25246,0.31195,-0.73111,
32.96875,10.13184,-1.64795,-12.32910,-0.70264,-0.29248,-0.55444,,,,0.55098,0.25252,0.31162,-0.73181,
32.97656,9.94873,-1.28174,-11.47461,-0.69995,-0.29541,-0.56055,962.261,27.2,,0.55026,0.25260,0.31130,-0.73247,
32.98438,10.00977,1.46484,-10.92529,-0.70020,-0.30420,-0.55249,,,,0.54950,0.25283,0.31107,-0.73305,
32.99219,9.58252,4.76074,-12.02393,-0.72388,-0.29883,-0.53638,962.256,27.2,,0.54862,0.25319,0.31100,-0.73361,
33.00000,9.21631,5.49316,-12.63428,-0.72339,-0.29785,-0.53613,,,,0.54770,0.25356,0.31099,-0.73418,
33.00781,8.91113,6.95801,-13.30566,-0.73096,-0.30713,-0.53882,962.245,27.2,,0.54672,0.25398,0.31106,-0.73473,
33.01563,8.66699,5.55420,-13.24463,-0.76660,-0.32861,-0.53955,,,,0.54578,0.25431,0.31109,-0.73530,
33.02344,8.30078,4.63867,-13.06152,-0.77246,-0.32617,-0.53711,962.237,27.2,,0.54487,0.25460,0.31110,-0.73587,
33.03125,8.30078,0.54932,-12.32910,-0.75391,-0.31396,-0.55737,,,,0.54409,0.25469,0.31095,-0.73649,
33.03906,8.05664,-3.05176,-10.43701,-0.71558,-0.31665,-0.56787,962.269,27.2,,0.54348,0.25463,0.31064,-0.73709,
33.04688,8.23975,-3.41797,-9.46045,-0.70142,-0.32642,-0.56519,,,,0.54292,0.25458,0.31029,-0.73766,
33.05469,8.36182,-1.40381,-9.27734,-0.68481,-0.33105,-0.55859,962.254,27.2,,0.54233,0.25464,0.31001,-0.73819,
33.06250,7.81250,1.89209,-10.68115,-0.68726,-0.31787,-0.54663,,,,0.54161,0.25481,0.30990,-0.73871,
33.07031,7.93457,3.29590,-10.80322,-0.69800,-0.32031,-0.54834,962.258,27.2,,0.54085,0.25506,0.30984,-0.73921,
33.07813,7.62939,6.10352,-10.80322,-0.72754,-0.32983,-0.54126,,,,0.54003,0.25544,0.30989,-0.73965,
33.08594,7.14111,6.40869,-11.71875,-0.75610,-0.33179,-0.52612,962.236,27.2,,0.53917,0.25579,0.31000,-0.74011,
33.09375,7.20215,4.51660,-11.65771,-0.74927,-0.33740,-0.53711,,,,0.53835,0.25605,0.31003,-0.74060,
33.10156,7.62939,0.54932,-9.94873,-0.72363,-0.34473,-0.56274,962.249,27.2,,0.53769,0.25617,0.30987,-0.74111,
33.10938,7.62939,-0.97656,-8.17871,-0.72314,-0.33032,-0.55225,,,,0.53716,0.25624,0.30962,-0.74158,
33.11719,7.56836,-1.70898,-8.23975,-0.72583,-0.32007,-0.55908,962.269,27.2,,0.53663,0.25628,0.30935,-0.74206,
33.12500,6.95801,-1.40381,-8.66699,-0.72705,-0.31323,-0.54980,,,,0.53609,0.25630,0.30912,-0.74254,
33.13281,6.59180,-2.62451,-7.69043,-0.71558,-0.33252,-0.55078,962.283,27.2,,0.53563,0.25626,0.30885,-0.74299,
33.14063,6.71387,-3.11279,-7.26318,-0.68970,-0.34619,-0.55859,,,,0.53520,0.25621,0.30856,-0.74344,
33.14844,7.08008,-1.64795,-7.87354,-0.66382,-0.37158,-0.56348,962.285,27.2,,0.53470,0.25623,0.30830,-0.74390,
33.15625,6.77490,2.80762,-9.15527,-0.68896,-0.37402,-0.56055,,,,0.53405,0.25644,0.30825,-0.74432,
33.16406,6.89697,3.66211,-9.82666,-0.69507,-0.36304,-0.56006,962.234,27.2,,0.53335,0.25669,0.30823,-0.74474,
33.17188,6.65283,3.60107,-9.33838,-0.68604,-0.34937,-0.57153,,,,0.53267,0.25694,0.30822,-0.74515,
33.17969,6.95801,4.08936,-7.62939,-0.66968,-0.35718,-0.57959,962.216,27.2,,0.53206,0.25725,0.30818,-0.74549,
33.18750,6.77490,5.31006,-7.20215,-0.67065,-0.35522,-0.56885,,,,0.53146,0.25763,0.30818,-0.74579,
33.19531,6.59180,7.87354,-7.14111,-0.69995,-0.34082,-0.55225,962.265,27.2,,0.53080,0.25814,0.30828,-0.74604,
33.20313,6.28662,7.99561,-7.38525,-0.71875,-0.31445,-0.53613,,,,0.53014,0.25863,0.30841,-0.74629,
33.21094,6.40869,6.95801,-7.50732,-0.70557,-0.31421,-0.52783,962.253,27.2,,0.52949,0.25908,0.30849,-0.74656,
33.21875,6.22559,5.24902,-7.20215,-0.67993,-0.35010,-0.55054,,,,0.52889,0.25943,0.30852,-0.74685,
33.22656,5.98145,6.34766,-7.50732,-0.69116,-0.36597,-0.57080,962.260,27.2,,0.52826,0.25983,0.30861,-0.74712,
33.23438,6.04248,6.10352,-7.62939,-0.71851,-0.35889,-0.57227,,,,0.52762,0.26022,0.30868,-0.74741,
33.24219,5.73730,3.54004,-6.77490,-0.72974,-0.35327,-0.58276,962.235,27.2,,0.52709,0.26048,0.30867,-0.74770,
33.25000,5.49316,0.73242,-5.00488,-0.73047,-0.36646,-0.57544,,,,0.52671,0.26062,0.30853,-0.74797,
33.25781,5.61523,-0.85449,-4.82178,-0.72705,-0.37866,-0.57471,962.232,27.2,,0.52637,0.26070,0.30833,-0.74827,
33.26563,6.04248,-2.56348,-5.37109,-0.72559,-0.39233,-0.55591,,,,0.52603,0.26069,0.30805,-0.74862,
33.27344,5.98145,-4.45557,-4.88281,-0.73145,-0.37500,-0.55835,962.254,27.2,,0.52576,0.26059,0.30770,-0.74899,
33.28125,6.10352,-5.37109,-4.57764,-0.72314,-0.36377,-0.55200,,,,0.52552,0.26045,0.30731,-0.74937,
33.28906,6.59180,-7.32422,-4.08936,-0.70386,-0.34888,-0.56958,962.256,27.2,,0.52534,0.26024,0.30681,-0.74977,
33.29688,6.89697,-8.66699,-3.72314,-0.66357,-0.36084,-0.56958,,,,0.52520,0.25999,0.30624,-0.75019,
33.30469,6.89697,-7.62939,-3.35693,-0.64087,-0.37402,-0.58154,962.255,27.2,,0.52505,0.25979,0.30570,-0.75058,
33.31250,6.53076,-2.62451,-3.84521,-0.64282,-0.38696,-0.58130,,,,0.52478,0.25982,0.30537,-0.75089,
33.32031,6.16455,1.77002,-5.06592,-0.68530,-0.36230,-0.56763,962.257,27.2,,0.52437,0.26004,0.30524,-0.75116,
33.32813,5.98145,3.11279,-5.37109,-0.70288,-0.35303,-0.55615,,,,0.52391,0.26032,0.30517,-0.75141,
33.33594,5.67627,3.11279,-5.73730,-0.70337,-0.36084,-0.56592,962.256,27.2,,0.52344,0.26058,0.30512,-0.75167,
33.34375,5.73730,2.56348,-5.37109,-0.71387,-0.38110,-0.57471,,,,0.52300,0.26082,0.30504,-0.75193,
33.35156,5.37109,0.97656,-5.06592,-0.72095,-0.37573,-0.56470,962.270,27.2,,0.52262,0.26098,0.30492,-0.75219,
33.35938,5.49316,0.00000,-4.88281,-0.71680,-0.36816,-0.56323,,,,0.52226,0.26109,0.30475,-0.75247,
33.36719,5.31006,-2.31934,-4.33350,-0.68018,-0.36108,-0.57373,962.261,27.2,,0.52198,0.26108,0.30450,-0.75276,
33.37500,5.24902,-2.38037,-3.54004,-0.67944,-0.37891,-0.58545,,,,0.52174,0.26109,0.30424,-0.75303,
33.38281,5.37109,-1.77002,-3.35693,-0.70190,-0.38281,-0.57178,962.236,27.2,,0.52150,0.26114,0.30399,-0.75328,
33.39063,5.43213,-1.58691,-3.96729,-0.70483,-0.38818,-0.56226,,,,0.52122,0.26118,0.30375,-0.75355,
33.39844,5.73730,-1.40381,-4.39453,-0.69604,-0.39331,-0.57324,962.238,27.2,,0.52091,0.26124,0.30352,-0.75384,
33.40625,5.43213,0.12207,-4.63867,-0.70459,-0.38501,-0.56641,,,,0.52056,0.26136,0.30335,-0.75411,
33.41406,5.06592,0.12207,-5.43213,-0.72095,-0.35327,-0.55566,962.240,27.2,,0.52018,0.26145,0.30322,-0.75439,
33.42188,5.18799,-2.56348,-5.55420,-0.69458,-0.35962,-0.55737,,,,0.51985,0.26140,0.30299,-0.75473,
33.42969,5.06592,-2.92969,-5.00488,-0.68335,-0.37183,-0.56348,962.270,27.2,,0.51955,0.26134,0.30275,-0.75506,
33.43750,5.43213,-3.11279,-4.08936,-0.68555,-0.38940,-0.56763,,,,0.51930,0.26131,0.30246,-0.75536,
33.44531,5.49316,-3.11279,-4.39453,-0.69556,-0.37891,-0.57007,962.255,27.2,,0.51902,0.26127,0.30217,-0.75568,
33.45313,5.24902,-2.86865,-3.96729,-0.69409,-0.37988,-0.57617,,,,0.51878,0.26124,0.30190,-0.75596,
33.46094,4.88281,-1.22070,-4.08936,-0.69531,-0.38037,-0.57959,962.237,27.2,,0.51849,0.26128,0.30171,-0.75622,
33.46875,4.33350,-0.67139,-5.00488,-0.70215,-0.37842,-0.56909,,,,0.51816,0.26131,0.30158,-0.75649,
33.47656,4.45557,-0.85449,-5.12695,-0.69580,-0.37915,-0.57056,962.223,27.2,,0.51782,0.26134,0.30144,-0.75677,
33.48438,4.94385,0.06104,-5.37109,-0.68604,-0.38940,-0.56177,,,,0.51745,0.26142,0.30131,-0.75705,
33.49219,5.31006,0.48828,-5.43213,-0.67407,-0.38794,-0.57129,962.219,27.2,,0.51705,0.26154,0.30118,-0.75733,
33.50000,5.43213,0.61035,-5.24902,-0.67139,-0.38477,-0.57935,,,,0.51666,0.26167,0.30104,-0.75760,
33.50781,5.55420,1.58691,-4.57764,-0.71143,-0.38281,-0.55762,962.261,27.2,,0.51628,0.26187,0.30092,-0.75784,
33.51563,4.27246,0.42725,-4.76074,-0.73096,-0.37231,-0.55688,,,,0.51594,0.26196,0.30083,-0.75808,
33.52344,4.33350,-1.22070,-4.82178,-0.73120,-0.37012,-0.56250,962.259,27.2,,0.51563,0.26197,0.30068,-0.75835,
33.53125,4.57764,-4.51660,-4.02832,-0.72949,-0.38281,-0.55566,,,,0.51542,0.26183,0.30038,-0.75865,
33.53906,4.69971,-6.34766,-3.35693,-0.69800,-0.38818,-0.56616,962.237,27.2,,0.51528,0.26161,0.30001,-0.75897,
33.54688,4.88281,-6.59180,-3.41797,-0.67627,-0.39331,-0.56421,,,,0.51514,0.26139,0.29961,-0.75930,
33.55469,5.37109,-5.73730,-3.60107,-0.65625,-0.39453,-0.56860,962.236,27.2,,0.51497,0.26122,0.29922,-0.75963,
33.56250,4.94385,-3.17383,-3.84521,-0.66211,-0.39282,-0.56787,,,,0.51474,0.26117,0.29895,-0.75991,
33.57031,4.82178,-1.95313,-4.21143,-0.67285,-0.38794,-0.56030,962.285,27.2,,0.51446,0.26117,0.29874,-0.76018,
33.57813,4.21143,-1.40381,-4.57764,-0.69385,-0.38403,-0.55273,,,,0.51417,0.26117,0.29858,-0.76044,
33.58594,4.08936,-2.74658,-4.21143,-0.67725,-0.38574,-0.57104,962.267,27.2,,0.51392,0.26110,0.29838,-0.76071,
33.59375,3.96729,-2.31934,-3.96729,-0.68091,-0.38916,-0.57251,,,,0.51368,0.26105,0.29819,-0.76096,
33.60156,3.66211,-0.97656,-3.90625,-0.70068,-0.39038,-0.56445,962.249,27.2,,0.51342,0.26107,0.29806,-0.76118,
33.60938,4.21143,-0.36621,-4.33350,-0.70190,-0.38647,-0.55347,,,,0.51312,0.26112,0.29794,-0.76142,
33.61719,4.39453,-0.79346,-4.82178,-0.69482,-0.38843,-0.55444,962.242,27.2,,0.51280,0.26115,0.29780,-0.76168,
33.62500,4.33350,-1.28174,-4.69971,-0.69312,-0.39282,-0.56934,,,,0.51249,0.26116,0.29764,-0.76194,
33.63281,3.90625,-1.70898,-4.88281,-0.68604,-0.40112,-0.56909,962.258,27.2,,0.51219,0.26112,0.29749,-0.76221,
33.64063,3.54004,-2.13623,-4.39453,-0.68970,-0.40601,-0.57129,,,,0.51193,0.26106,0.29734,-0.76247,
33.64844,3.35693,-2.86865,-3.90625,-0.67334,-0.39575,-0.57251,962.248,27.2,,0.51172,0.26097,0.29717,-0.76271,
33.65625,3.84521,-2.31934,-3.96729,-0.66626,-0.40063,-0.56909,,,,0.51148,0.26092,0.29699,-0.76296,
33.66406,4.21143,-1.77002,-4.02832,-0.67358,-0.40601,-0.57129,962.254,27.2,,0.51122,0.26090,0.29681,-0.76321,
33.67188,3.96729,-0.48828,-4.94385,-0.69409,-0.40161,-0.56152,,,,0.51089,0.26093,0.29670,-0.76346,
33.67969,3.41797,-1.22070,-5.85938,-0.70166,-0.39331,-0.55615,962.252,27.2,,0.51054,0.26089,0.29661,-0.76374,
33.68750,3.41797,-2.19727,-5.61523,-0.69873,-0.39258,-0.56177,,,,0.51022,0.26079,0.29649,-0.76404,
33.69531,2.74658,-2.25830,-5.37109,-0.69629,-0.41528,-0.55737,962.234,27.2,,0.50993,0.26068,0.29639,-0.76431,
33.70313,2.80762,-2.92969,-5.24902,-0.68579,-0.41724,-0.56665,,,,0.50966,0.26053,0.29627,-0.76459,
33.71094,2.80762,-2.80762,-5.12695,-0.67749,-0.40527,-0.57153,962.268,27.2,,0.50938,0.26040,0.29614,-0.76487,
33.71875,2.99072,-2.99072,-4.57764,-0.68652,-0.39136,-0.56445,,,,0.50914,0.26027,0.29599,-0.76513,
33.72656,3.29590,-3.66211,-4.45557,-0.69312,-0.39502,-0.57617,962.263,27.2,,0.50892,0.26012,0.29580,-0.76540,
33.73438,2.99072,-3.72314,-4.69971,-0.69727,-0.39526,-0.56738,,,,0.50868,0.25995,0.29563,-0.76568,
33.74219,2.86865,-4.94385,-4.57764,-0.68750,-0.39893,-0.56641,962.257,27.2,,0.50848,0.25972,0.29542,-0.76598,
33.75000,3.29590,-5.12695,-4.57764,-0.66577,-0.41309,-0.57300,,,,0.50828,0.25948,0.29518,-0.76628,
33.75781,3.29590,-4.51660,-4.94385,-0.64966,-0.41528,-0.57373,962.246,27.2,,0.50804,0.25928,0.29497,-0.76659,
33.76563,3.41797,-3.11279,-4.39453,-0.64355,-0.42725,-0.56738,,,,0.50780,0.25916,0.29479,-0.76686,
33.77344,3.23486,-1.34277,-4.94385,-0.64087,-0.42090,-0.56543,962.264,27.2,,0.50750,0.25912,0.29469,-0.76711,
33.78125,3.17383,-0.12207,-4.69971,-0.66699,-0.40991,-0.57446,,,,0.50719,0.25914,0.29463,-0.76733,
33.78906,2.80762,0.73242,-4.39453,-0.68433,-0.39648,-0.56348,962.270,27.2,,0.50689,0.25921,0.29461,-0.76751,
33.79688,2.74658,0.12207,-4.27246,-0.71631,-0.38135,-0.56006,,,,0.50660,0.25924,0.29458,-0.76770,
33.80469,2.74658,-2.19727,-4.27246,-0.71265,-0.38135,-0.54956,962.241,27.2,,0.50637,0.25915,0.29446,-0.76794,
33.81250,2.62451,-3.84521,-3.72314,-0.69287,-0.39722,-0.56055,,,,0.50619,0.25898,0.29429,-0.76817,
33.82031,2.38037,-4.94385,-3.35693,-0.65894,-0.42358,-0.56665,962.282,27.2,,0.50606,0.25875,0.29408,-0.76842,
33.82813,2.62451,-5.31006,-3.84521,-0.66455,-0.42700,-0.56958,,,,0.50591,0.25850,0.29386,-0.76869,
33.83594,2.74658,-5.43213,-3.90625,-0.66699,-0.42383,-0.56323,962.247,27.2,,0.50576,0.25825,0.29363,-0.76896,
33.84375,2.99072,-5.43213,-3.17383,-0.64502,-0.42383,-0.57007,,,,0.50564,0.25802,0.29337,-0.76922,
33.85156,3.17383,-4.51660,-2.74658,-0.63306,-0.41797,-0.57666,962.234,27.2,,0.50552,0.25785,0.29312,-0.76944,
33.85938,2.99072,-3.17383,-2.80762,-0.64844,-0.41064,-0.56958,,,,0.50537,0.25775,0.29293,-0.76965,
33.86719,2.44141,-1.22070,-3.66211,-0.67578,-0.39331,-0.55664,962.278,27.2,,0.50515,0.25771,0.29286,-0.76983,
33.87500,1.70898,-0.91553,-4.45557,-0.69824,-0.39941,-0.55542,,,,0.50489,0.25765,0.29284,-0.77003,
33.88281,1.83105,-2.19727,-4.45557,-0.70190,-0.40576,-0.56372,962.231,27.2,,0.50466,0.25752,0.29278,-0.77025,
33.89063,2.07520,-4.33350,-3.90625,-0.67944,-0.42822,-0.55933,,,,0.50450,0.25730,0.29262,-0.77049,
