Gait Up - Physilog data export
Created on: 1990-01-05 00:10:01
Total data points: 1033

Time [128 hz],Gyro [128 hz],,,Accel [128 hz],,,Baro [64 hz],,Event [128 hz],Quaternion [128 hz],,,,
Time,Gyro X,Gyro Y,Gyro Z,Accel X,Accel Y,Accel Z,Pressure,Temperature,Event,Quat W,Quat X,Quat Y,Quat Z,
[s],[deg/s],[deg/s],[deg/s],[g],[g],[g],[mBar],[degree C],[],[],[],[],[],
57.81250,7.56836,5.61523,-10.62012,-0.75513,-0.30786,-0.51392,,,,0.45350,0.11534,-0.18843,-0.86344,
57.82031,6.83594,8.17871,-11.65771,-0.76221,-0.32031,-0.53198,962.254,27.6,,0.45286,0.11622,-0.18847,-0.86365,
57.82813,6.59180,7.99561,-12.14600,-0.77637,-0.33618,-0.53345,,,,0.45219,0.11709,-0.18849,-0.86388,
57.83594,6.89697,2.62451,-12.02393,-0.78369,-0.35278,-0.52173,962.284,27.6,,0.45145,0.11765,-0.18869,-0.86415,
57.84375,7.38525,-3.47900,-10.13184,-0.72925,-0.35205,-0.54443,,,,0.45074,0.11784,-0.18913,-0.86440,
57.85156,7.69043,-4.15039,-9.09424,-0.70605,-0.34570,-0.56104,962.257,27.6,,0.45008,0.11798,-0.18961,-0.86461,
57.85938,7.69043,-2.19727,-7.93457,-0.71143,-0.33667,-0.56372,,,,0.44951,0.11823,-0.19005,-0.86478,
57.86719,7.62939,0.42725,-7.75146,-0.72168,-0.32227,-0.55176,962.250,27.6,,0.44899,0.11862,-0.19040,-0.86492,
57.87500,6.77490,0.73242,-9.15527,-0.70508,-0.32446,-0.54761,,,,0.44840,0.11903,-0.19068,-0.86511,
57.88281,6.95801,0.97656,-9.70459,-0.70264,-0.33667,-0.55591,962.253,27.6,,0.44777,0.11946,-0.19096,-0.86531,
57.89063,7.14111,4.02832,-10.25391,-0.73291,-0.35986,-0.53540,,,,0.44715,0.12008,-0.19115,-0.86550,
57.89844,7.01904,4.45557,-12.08496,-0.74121,-0.36035,-0.52612,962.262,27.6,,0.44643,0.12075,-0.19130,-0.86575,
57.90625,7.01904,4.69971,-12.75635,-0.73633,-0.35571,-0.52222,,,,0.44567,0.12145,-0.19144,-0.86601,
57.91406,7.44629,4.39453,-12.39014,-0.75391,-0.35693,-0.53833,962.274,27.6,,0.44493,0.12213,-0.19162,-0.86626,
57.92188,7.62939,2.25830,-11.04736,-0.79004,-0.35132,-0.51855,,,,0.44423,0.12268,-0.19189,-0.86648,
57.92969,7.87354,-0.24414,-10.68115,-0.79077,-0.34033,-0.51587,962.245,27.6,,0.44352,0.12308,-0.19224,-0.86671,
57.93750,7.62939,-6.04248,-9.52148,-0.72534,-0.32397,-0.55762,,,,0.44281,0.12312,-0.19277,-0.86695,
57.94531,7.44629,-5.85938,-8.17871,-0.69873,-0.34961,-0.55811,962.297,27.6,,0.44217,0.12314,-0.19330,-0.86715,
57.95313,7.50732,-4.82178,-7.75146,-0.71216,-0.36938,-0.54272,,,,0.44158,0.12322,-0.19380,-0.86733,
57.96094,7.75146,-4.39453,-8.36182,-0.69897,-0.36450,-0.55322,962.293,27.6,,0.44095,0.12333,-0.19430,-0.86752,
57.96875,7.87354,-4.08936,-8.91113,-0.68115,-0.34790,-0.54590,,,,0.44030,0.12348,-0.19479,-0.86773,
57.97656,7.99561,-3.84521,-7.87354,-0.68628,-0.35034,-0.54004,962.254,27.6,,0.43971,0.12363,-0.19529,-0.86789,
57.98438,7.50732,-1.22070,-7.38525,-0.70215,-0.36182,-0.56299,,,,0.43918,0.12392,-0.19569,-0.86803,
57.99219,6.59180,0.24414,-8.42285,-0.72632,-0.34033,-0.54565,962.263,27.6,,0.43862,0.12428,-0.19597,-0.86819,
58.00000,6.34766,-0.12207,-7.75146,-0.72388,-0.33618,-0.54346,,,,0.43810,0.12460,-0.19627,-0.86835,
58.00781,6.83594,-0.67139,-7.08008,-0.68384,-0.35059,-0.55542,962.268,27.6,,0.43760,0.12490,-0.19661,-0.86848,
58.01563,7.20215,1.15967,-7.44629,-0.69849,-0.37305,-0.55151,,,,0.43711,0.12531,-0.19691,-0.86860,
58.02344,7.01904,1.70898,-7.38525,-0.71973,-0.37671,-0.53174,962.250,27.6,,0.43662,0.12576,-0.19719,-0.86871,
58.03125,6.95801,-0.67139,-7.38525,-0.74146,-0.36670,-0.52661,,,,0.43611,0.12606,-0.19753,-0.86885,
58.03906,7.14111,-4.33350,-6.40869,-0.72266,-0.35913,-0.52563,962.263,27.6,,0.43560,0.12614,-0.19801,-0.86899,
58.04688,7.32422,-5.92041,-5.85938,-0.70361,-0.36133,-0.53687,,,,0.43510,0.12612,-0.19854,-0.86912,
58.05469,7.14111,-5.61523,-5.43213,-0.68652,-0.35596,-0.54077,962.250,27.6,,0.43463,0.12611,-0.19906,-0.86923,
58.06250,6.22559,-2.31934,-5.85938,-0.68408,-0.34619,-0.54810,,,,0.43419,0.12627,-0.19943,-0.86935,
58.07031,6.10352,-1.40381,-5.73730,-0.68579,-0.35840,-0.55493,962.265,27.6,,0.43377,0.12648,-0.19976,-0.86945,
58.07813,5.79834,1.09863,-5.55420,-0.69434,-0.38794,-0.54761,,,,0.43340,0.12682,-0.20000,-0.86953,
58.08594,6.10352,3.11279,-6.28662,-0.72485,-0.38965,-0.53955,962.246,27.6,,0.43300,0.12731,-0.20019,-0.86961,
58.09375,6.16455,2.86865,-7.01904,-0.74072,-0.37695,-0.53467,,,,0.43256,0.12780,-0.20039,-0.86971,
58.10156,5.92041,-0.48828,-7.38525,-0.74219,-0.37256,-0.53979,962.259,27.6,,0.43206,0.12808,-0.20067,-0.86986,
58.10938,5.67627,-3.35693,-5.85938,-0.72559,-0.40088,-0.55103,,,,0.43161,0.12816,-0.20103,-0.86999,
58.11719,5.37109,-3.78418,-5.61523,-0.71948,-0.40210,-0.55396,962.274,27.6,,0.43117,0.12821,-0.20138,-0.87012,
58.12500,5.61523,-4.39453,-5.61523,-0.68970,-0.37769,-0.55640,,,,0.43071,0.12823,-0.20177,-0.87025,
58.13281,5.73730,-3.66211,-5.37109,-0.67651,-0.37524,-0.56323,962.238,27.6,,0.43029,0.12828,-0.20215,-0.87036,
58.14063,5.98145,-2.44141,-5.49316,-0.69019,-0.38647,-0.56689,,,,0.42986,0.12842,-0.20251,-0.87047,
58.14844,6.04248,-0.36621,-6.53076,-0.72095,-0.39063,-0.54370,962.269,27.6,,0.42941,0.12871,-0.20280,-0.87058,
58.15625,6.46973,-1.64795,-6.53076,-0.70728,-0.39746,-0.54346,,,,0.42893,0.12892,-0.20315,-0.87070,
58.16406,6.46973,-1.28174,-6.40869,-0.69629,-0.40527,-0.55176,962.283,27.6,,0.42847,0.12916,-0.20349,-0.87082,
58.17188,5.85938,0.48828,-6.95801,-0.72192,-0.39795,-0.54565,,,,0.42800,0.12949,-0.20374,-0.87094,
58.17969,5.73730,-1.70898,-7.20215,-0.73828,-0.37109,-0.53027,962.250,27.6,,0.42749,0.12969,-0.20404,-0.87109,
58.18750,5.55420,-3.72314,-7.01904,-0.72168,-0.37134,-0.53687,,,,0.42696,0.12977,-0.20439,-0.87126,
58.19531,6.34766,-5.43213,-5.31006,-0.67676,-0.40039,-0.55933,962.268,27.6,,0.42651,0.12974,-0.20486,-0.87137,
58.20313,6.22559,-3.66211,-5.12695,-0.70679,-0.40479,-0.54761,,,,0.42609,0.12981,-0.20526,-0.87147,
58.21094,6.04248,-3.17383,-5.37109,-0.71606,-0.39233,-0.54736,962.282,27.6,,0.42566,0.12991,-0.20564,-0.87158,
58.21875,5.92041,-4.27246,-5.31006,-0.69897,-0.38110,-0.56226,,,,0.42522,0.12993,-0.20605,-0.87169,
58.22656,6.04248,-3.66211,-4.94385,-0.70068,-0.39404,-0.54053,962.275,27.6,,0.42481,0.13000,-0.20645,-0.87179,
58.23438,6.28662,-3.47900,-4.94385,-0.69287,-0.39307,-0.53955,,,,0.42441,0.13007,-0.20686,-0.87188,
58.24219,6.89697,-2.99072,-5.61523,-0.68164,-0.38721,-0.53955,962.269,27.6,,0.42396,0.13021,-0.20728,-0.87197,
58.25000,6.46973,-1.58691,-5.31006,-0.68579,-0.38306,-0.52344,,,,0.42356,0.13041,-0.20764,-0.87205,
58.25781,6.59180,-1.83105,-4.94385,-0.67944,-0.38574,-0.52930,962.247,27.6,,0.42317,0.13060,-0.20802,-0.87212,
58.26563,6.40869,-0.97656,-4.45557,-0.67236,-0.39844,-0.52637,,,,0.42282,0.13082,-0.20837,-0.87218,
58.27344,5.55420,0.85449,-4.51660,-0.72314,-0.38086,-0.52222,962.253,27.6,,0.42251,0.13113,-0.20861,-0.87222,
58.28125,5.06592,0.48828,-4.57764,-0.73047,-0.36743,-0.51733,,,,0.42219,0.13141,-0.20883,-0.87228,
58.28906,5.37109,-3.66211,-3.90625,-0.70093,-0.37695,-0.53906,962.271,27.6,,0.42185,0.13144,-0.20920,-0.87236,
58.29688,5.67627,-3.23486,-2.13623,-0.69019,-0.40698,-0.53784,,,,0.42161,0.13147,-0.20959,-0.87237,
58.30469,5.12695,-1.34277,-2.80762,-0.69116,-0.39478,-0.52344,962.250,27.6,,0.42137,0.13161,-0.20988,-0.87240,
58.31250,5.43213,-2.07520,-3.60107,-0.68237,-0.37891,-0.52881,,,,0.42107,0.13173,-0.21021,-0.87244,
58.32031,5.61523,-2.01416,-3.54004,-0.68652,-0.38330,-0.52783,962.251,27.6,,0.42077,0.13186,-0.21055,-0.87249,
58.32813,5.55420,-3.66211,-2.25830,-0.68750,-0.41284,-0.53223,,,,0.42052,0.13186,-0.21094,-0.87251,
58.33594,5.49316,-3.84521,-2.44141,-0.68066,-0.41577,-0.53979,962.245,27.6,,0.42026,0.13186,-0.21133,-0.87254,
58.34375,5.43213,-3.60107,-2.19727,-0.67896,-0.40527,-0.53467,,,,0.42002,0.13187,-0.21171,-0.87256,
58.35156,5.06592,-2.01416,-1.34277,-0.67236,-0.40161,-0.53857,962.247,27.6,,0.41986,0.13195,-0.21204,-0.87255,
58.35938,5.00488,-0.67139,-1.64795,-0.68970,-0.39844,-0.53613,,,,0.41970,0.13211,-0.21232,-0.87254,
58.36719,4.69971,0.00000,-3.17383,-0.72827,-0.38770,-0.52295,962.250,27.6,,0.41946,0.13232,-0.21255,-0.87257,
58.37500,4.15039,-1.46484,-3.41797,-0.72827,-0.39941,-0.52759,,,,0.41919,0.13244,-0.21278,-0.87262,
58.38281,3.90625,-1.95313,-2.99072,-0.73633,-0.40918,-0.52710,962.251,27.6,,0.41893,0.13252,-0.21302,-0.87267,
58.39063,3.29590,-3.54004,-2.56348,-0.72681,-0.41089,-0.53491,,,,0.41869,0.13247,-0.21327,-0.87274,
58.39844,3.60107,-5.24902,-2.62451,-0.70630,-0.41504,-0.53589,962.278,27.6,,0.41842,0.13234,-0.21358,-0.87281,
58.40625,3.60107,-5.43213,-2.56348,-0.68896,-0.41504,-0.54517,,,,0.41814,0.13219,-0.21391,-0.87288,
58.41406,3.90625,-5.00488,-2.07520,-0.66089,-0.42847,-0.55029,962.229,27.6,,0.41790,0.13206,-0.21424,-0.87294,
58.42188,4.08936,-2.44141,-2.56348,-0.66040,-0.43481,-0.54663,,,,0.41767,0.13211,-0.21451,-0.87298,
58.42969,4.15039,-0.91553,-2.86865,-0.66968,-0.42969,-0.54248,962.250,27.6,,0.41744,0.13224,-0.21473,-0.87301,
58.43750,3.96729,2.74658,-3.05176,-0.69580,-0.40503,-0.53931,,,,0.41725,0.13260,-0.21484,-0.87302,
58.44531,3.23486,3.90625,-3.78418,-0.74536,-0.38818,-0.52441,962.266,27.6,,0.41704,0.13302,-0.21486,-0.87305,
58.45313,3.29590,2.25830,-3.90625,-0.74536,-0.38428,-0.52295,,,,0.41680,0.13334,-0.21493,-0.87310,
58.46094,3.05176,-1.03760,-3.47900,-0.72021,-0.41138,-0.52905,962.238,27.6,,0.41654,0.13345,-0.21509,-0.87317,
58.46875,3.47900,-2.19727,-3.60107,-0.72388,-0.43359,-0.53442,,,,0.41626,0.13351,-0.21530,-0.87324,
58.47656,3.66211,-3.11279,-3.96729,-0.72168,-0.42578,-0.52954,962.228,27.6,,0.41593,0.13352,-0.21555,-0.87333,
58.48438,4.15039,-5.43213,-3.54004,-0.69336,-0.41895,-0.53174,,,,0.41559,0.13340,-0.21589,-0.87343,
58.49219,4.02832,-3.72314,-3.23486,-0.68921,-0.42432,-0.53467,962.268,27.6,,0.41530,0.13337,-0.21618,-0.87350,
58.50000,3.47900,-2.50244,-3.35693,-0.70703,-0.42651,-0.52686,,,,0.41502,0.13341,-0.21641,-0.87357,
58.50781,3.23486,-4.88281,-3.17383,-0.72852,-0.42139,-0.55444,962.253,27.6,,0.41472,0.13329,-0.21669,-0.87366,
58.51563,3.35693,-6.65283,-2.25830,-0.72192,-0.41577,-0.53662,,,,0.41445,0.13306,-0.21703,-0.87374,
58.52344,3.41797,-7.01904,-2.13623,-0.70313,-0.41431,-0.54199,962.282,27.6,,0.41418,0.13280,-0.21739,-0.87382,
58.53125,3.96729,-6.10352,-3.11279,-0.65918,-0.41064,-0.55176,,,,0.41385,0.13263,-0.21775,-0.87391,
58.53906,4.15039,-3.60107,-3.17383,-0.66577,-0.40918,-0.54810,962.233,27.6,,0.41357,0.13261,-0.21805,-0.87398,
58.54688,4.39453,-2.19727,-3.05176,-0.67505,-0.41577,-0.54370,,,,0.41330,0.13269,-0.21832,-0.87402,
58.55469,3.60107,0.42725,-3.17383,-0.69604,-0.41089,-0.52661,962.242,27.6,,0.41308,0.13289,-0.21847,-0.87406,
58.56250,3.47900,0.48828,-3.54004,-0.69678,-0.40283,-0.52246,,,,0.41283,0.13311,-0.21861,-0.87411,
58.57031,3.47900,-0.18311,-3.47900,-0.68799,-0.40942,-0.51611,962.281,27.6,,0.41258,0.13328,-0.21877,-0.87416,
58.57813,3.96729,-1.40381,-3.11279,-0.67529,-0.43799,-0.53345,,,,0.41233,0.13339,-0.21899,-0.87421,
58.58594,4.08936,-0.61035,-3.11279,-0.69507,-0.43579,-0.51904,962.287,27.6,,0.41209,0.13355,-0.21920,-0.87424,
58.59375,3.84521,-0.85449,-2.86865,-0.71338,-0.42261,-0.51440,,,,0.41186,0.13368,-0.21940,-0.87428,
58.60156,3.54004,-2.13623,-2.74658,-0.70190,-0.39624,-0.52637,962.267,27.6,,0.41162,0.13373,-0.21963,-0.87433,
58.60938,2.80762,-3.11279,-2.19727,-0.70239,-0.41675,-0.50635,,,,0.41141,0.13369,-0.21984,-0.87438,
58.61719,3.05176,-4.33350,-1.89209,-0.68481,-0.43188,-0.50684,962.259,27.6,,0.41119,0.13358,-0.22010,-0.87443,
58.62500,3.05176,-3.96729,-2.68555,-0.64893,-0.42603,-0.51807,,,,0.41094,0.13350,-0.22035,-0.87450,
58.63281,2.19727,-2.07520,-2.92969,-0.68115,-0.40210,-0.51294,962.277,27.6,,0.41070,0.13352,-0.22049,-0.87458,
58.64063,2.01416,-1.58691,-2.80762,-0.68701,-0.39478,-0.51270,,,,0.41048,0.13356,-0.22060,-0.87464,
58.64844,1.95313,-2.07520,-2.07520,-0.68335,-0.42334,-0.51196,962.263,27.6,,0.41030,0.13355,-0.22074,-0.87470,
58.65625,2.07520,-2.31934,-1.28174,-0.67114,-0.43628,-0.52710,,,,0.41016,0.13352,-0.22089,-0.87473,
58.66406,1.83105,-2.01416,-1.40381,-0.66846,-0.42188,-0.53491,962.246,27.6,,0.41002,0.13351,-0.22102,-0.87476,
58.67188,1.03760,-0.12207,-1.40381,-0.68921,-0.40796,-0.52344,,,,0.40992,0.13359,-0.22105,-0.87479,
58.67969,0.61035,-0.67139,-1.34277,-0.69775,-0.41357,-0.51343,962.233,27.6,,0.40981,0.13362,-0.22107,-0.87483,
58.68750,0.61035,-1.83105,-1.40381,-0.69971,-0.41870,-0.51123,,,,0.40968,0.13358,-0.22112,-0.87488,
58.69531,0.48828,-3.17383,-1.15967,-0.68481,-0.41943,-0.52124,962.206,27.6,,0.40955,0.13346,-0.22121,-0.87494,
58.70313,0.30518,-3.29590,-0.91553,-0.70654,-0.41870,-0.52002,,,,0.40944,0.13332,-0.22128,-0.87500,
58.71094,0.54932,-4.45557,-0.91553,-0.68750,-0.41724,-0.52539,962.237,27.6,,0.40930,0.13311,-0.22141,-0.87506,
58.71875,0.61035,-6.22559,-0.48828,-0.67456,-0.42456,-0.53760,,,,0.40916,0.13280,-0.22159,-0.87513,
58.72656,0.12207,-5.37109,0.79346,-0.66382,-0.43311,-0.54199,962.282,27.6,,0.40912,0.13250,-0.22173,-0.87516,
58.73438,-0.24414,-3.47900,0.85449,-0.67847,-0.41992,-0.54688,,,,0.40911,0.13231,-0.22180,-0.87517,
58.74219,-0.61035,-2.62451,0.67139,-0.69360,-0.41382,-0.53882,962.269,27.6,,0.40911,0.13216,-0.22182,-0.87519,
58.75000,-0.67139,-2.07520,0.06104,-0.71313,-0.40771,-0.53418,,,,0.40907,0.13205,-0.22182,-0.87522,
58.75781,-0.24414,-2.80762,-0.12207,-0.69312,-0.41602,-0.53589,962.254,27.6,,0.40902,0.13191,-0.22186,-0.87526,
58.76563,0.18311,-2.56348,-0.24414,-0.69067,-0.42920,-0.54004,,,,0.40895,0.13180,-0.22192,-0.87529,
58.77344,0.42725,-1.70898,-1.03760,-0.69287,-0.43726,-0.53271,962.285,27.6,,0.40885,0.13176,-0.22196,-0.87534,
58.78125,1.09863,-2.50244,-0.97656,-0.69043,-0.41797,-0.54028,,,,0.40874,0.13169,-0.22206,-0.87537,
58.78906,1.09863,-2.13623,-0.91553,-0.68555,-0.40894,-0.53955,962.246,27.6,,0.40863,0.13165,-0.22216,-0.87541,
58.79688,1.09863,-1.40381,-0.91553,-0.68970,-0.41382,-0.53491,,,,0.40853,0.13164,-0.22223,-0.87543,
58.80469,1.03760,-1.46484,-0.73242,-0.70264,-0.41919,-0.53589,962.283,27.6,,0.40845,0.13163,-0.22230,-0.87546,
58.81250,0.91553,-1.58691,-0.91553,-0.71631,-0.41406,-0.53784,,,,0.40835,0.13161,-0.22237,-0.87549,
58.82031,-0.18311,-2.31934,-0.67139,-0.73853,-0.41040,-0.54517,962.271,27.6,,0.40827,0.13151,-0.22240,-0.87554,
58.82813,-0.48828,-4.51660,-0.97656,-0.72510,-0.41821,-0.54370,,,,0.40814,0.13128,-0.22246,-0.87562,
58.83594,-0.36621,-5.49316,-1.15967,-0.70410,-0.41748,-0.54980,962.259,27.6,,0.40798,0.13099,-0.22256,-0.87571,
58.84375,0.00000,-4.82178,-1.22070,-0.68555,-0.42065,-0.55957,,,,0.40782,0.13076,-0.22266,-0.87579,
58.85156,0.18311,-2.74658,-1.83105,-0.69727,-0.42749,-0.55420,962.261,27.6,,0.40766,0.13066,-0.22271,-0.87587,
58.85938,0.36621,-2.38037,-2.19727,-0.70068,-0.42651,-0.55103,,,,0.40748,0.13060,-0.22275,-0.87595,
58.86719,0.67139,-2.99072,-2.62451,-0.69458,-0.43384,-0.55371,962.277,27.6,,0.40726,0.13051,-0.22283,-0.87604,
58.87500,1.03760,-3.35693,-1.77002,-0.69287,-0.44116,-0.55664,,,,0.40709,0.13040,-0.22295,-0.87611,
58.88281,0.79346,-3.05176,-1.70898,-0.69604,-0.42676,-0.55811,962.263,27.6,,0.40692,0.13030,-0.22304,-0.87618,
58.89063,0.48828,-2.99072,-1.77002,-0.70483,-0.39063,-0.55591,,,,0.40676,0.13020,-0.22312,-0.87625,
58.89844,0.00000,-3.05176,-2.01416,-0.70142,-0.39844,-0.54810,962.246,27.6,,0.40658,0.13008,-0.22316,-0.87634,
58.90625,0.06104,-3.11279,-2.13623,-0.70190,-0.41284,-0.55078,,,,0.40639,0.12997,-0.22321,-0.87643,
58.91406,0.30518,-2.74658,-2.56348,-0.70483,-0.43726,-0.54370,962.244,27.6,,0.40619,0.12988,-0.22326,-0.87653,
58.92188,0.48828,-3.47900,-3.05176,-0.69360,-0.43091,-0.55347,,,,0.40594,0.12977,-0.22334,-0.87664,
58.92969,0.73242,-3.17383,-2.74658,-0.68579,-0.42603,-0.55420,962.274,27.6,,0.40571,0.12968,-0.22342,-0.87674,
58.93750,0.85449,-2.86865,-2.56348,-0.67041,-0.43262,-0.54834,,,,0.40549,0.12960,-0.22351,-0.87682,
58.94531,1.15967,-2.44141,-2.50244,-0.67163,-0.42603,-0.54126,962.249,27.6,,0.40529,0.12956,-0.22360,-0.87690,
58.95313,1.46484,-2.25830,-2.62451,-0.68164,-0.41479,-0.54688,,,,0.40507,0.12954,-0.22371,-0.87698,
58.96094,0.42725,-1.83105,-2.86865,-0.71313,-0.38843,-0.55151,962.274,27.6,,0.40486,0.12952,-0.22374,-0.87707,
58.96875,0.54932,-3.84521,-1.70898,-0.70752,-0.41260,-0.54321,,,,0.40469,0.12937,-0.22384,-0.87715,
58.97656,0.79346,-5.12695,-1.22070,-0.68408,-0.42871,-0.54810,962.250,27.6,,0.40452,0.12913,-0.22399,-0.87722,
58.98438,1.03760,-4.21143,-0.97656,-0.65479,-0.42505,-0.56079,,,,0.40438,0.12896,-0.22414,-0.87727,
58.99219,1.46484,-2.07520,-0.85449,-0.66406,-0.41919,-0.55786,962.245,27.6,,0.40427,0.12892,-0.22426,-0.87730,
59.00000,1.40381,-1.03760,-0.97656,-0.65869,-0.41724,-0.54956,,,,0.40418,0.12894,-0.22434,-0.87732,
59.00781,1.83105,1.34277,-1.46484,-0.66064,-0.42285,-0.53711,962.267,27.6,,0.40408,0.12913,-0.22438,-0.87732,
59.01563,1.83105,2.19727,-1.70898,-0.67554,-0.41284,-0.53735,,,,0.40399,0.12937,-0.22439,-0.87733,
59.02344,1.40381,2.31934,-1.89209,-0.68799,-0.40332,-0.54468,962.256,27.6,,0.40389,0.12961,-0.22437,-0.87734,
59.03125,0.79346,1.58691,-1.40381,-0.69409,-0.40234,-0.55640,,,,0.40381,0.12979,-0.22434,-0.87736,
59.03906,0.85449,0.06104,-0.91553,-0.69458,-0.42627,-0.54883,962.277,27.6,,0.40374,0.12986,-0.22436,-0.87738,
59.04688,1.03760,-0.48828,-1.03760,-0.69604,-0.42822,-0.55200,,,,0.40366,0.12991,-0.22441,-0.87740,
59.05469,1.40381,-0.79346,-0.97656,-0.69141,-0.41968,-0.54468,962.279,27.6,,0.40356,0.12995,-0.22448,-0.87742,
59.06250,1.83105,-1.89209,-0.73242,-0.70947,-0.41260,-0.54004,,,,0.40346,0.12993,-0.22462,-0.87743,
59.07031,1.95313,-2.99072,-0.54932,-0.71240,-0.41772,-0.54175,962.256,27.6,,0.40336,0.12985,-0.22479,-0.87745,
59.07813,2.01416,-4.82178,-0.36621,-0.69556,-0.42432,-0.53662,,,,0.40323,0.12966,-0.22501,-0.87747,
59.08594,1.64795,-5.06592,-0.36621,-0.68677,-0.42554,-0.54468,962.296,27.6,,0.40311,0.12944,-0.22523,-0.87751,
59.09375,1.64795,-4.94385,-0.67139,-0.68018,-0.41797,-0.54858,,,,0.40297,0.12924,-0.22543,-0.87755,
59.10156,0.79346,-4.94385,-0.42725,-0.67285,-0.41968,-0.56396,962.264,27.6,,0.40285,0.12900,-0.22559,-0.87760,
59.10938,0.79346,-2.92969,-0.61035,-0.65625,-0.42261,-0.56226,,,,0.40276,0.12889,-0.22570,-0.87763,
59.11719,1.09863,-1.34277,-0.48828,-0.66016,-0.41724,-0.55908,962.244,27.6,,0.40269,0.12888,-0.22577,-0.87764,
59.12500,0.79346,0.36621,-0.79346,-0.69165,-0.41504,-0.55664,,,,0.40263,0.12897,-0.22578,-0.87766,
59.13281,0.97656,0.48828,-0.97656,-0.70703,-0.41602,-0.54126,962.235,27.6,,0.40256,0.12908,-0.22580,-0.87767,
59.14063,0.91553,-0.91553,-0.97656,-0.70947,-0.40918,-0.53564,,,,0.40247,0.12910,-0.22585,-0.87769,
59.14844,0.97656,-1.52588,-1.03760,-0.70581,-0.41333,-0.54492,962.231,27.6,,0.40236,0.12908,-0.22591,-0.87773,
59.15625,0.85449,-2.92969,-1.09863,-0.69287,-0.43359,-0.54932,,,,0.40224,0.12898,-0.22601,-0.87777,
59.16406,0.73242,-3.66211,-1.09863,-0.67993,-0.43555,-0.55713,962.240,27.6,,0.40210,0.12883,-0.22613,-0.87783,
59.17188,0.54932,-3.23486,-0.91553,-0.67236,-0.42700,-0.55493,,,,0.40198,0.12870,-0.22622,-0.87788,
59.17969,0.61035,-2.74658,-0.73242,-0.67480,-0.41333,-0.56128,962.248,27.6,,0.40188,0.12860,-0.22630,-0.87792,
59.18750,0.61035,-2.13623,-0.36621,-0.67847,-0.40991,-0.55786,,,,0.40181,0.12853,-0.22638,-0.87794,
59.19531,0.54932,-1.95313,-0.18311,-0.67651,-0.41235,-0.55200,962.281,27.6,,0.40175,0.12846,-0.22644,-0.87796,
59.20313,0.61035,-0.61035,-0.30518,-0.68335,-0.40942,-0.54541,,,,0.40171,0.12848,-0.22647,-0.87797,
59.21094,-0.06104,1.64795,-1.46484,-0.69995,-0.40747,-0.53589,962.281,27.6,,0.40164,0.12864,-0.22639,-0.87800,
59.21875,-0.24414,1.58691,-2.01416,-0.70508,-0.40503,-0.53271,,,,0.40154,0.12879,-0.22629,-0.87805,
59.22656,-0.48828,0.85449,-1.95313,-0.70215,-0.40576,-0.53687,962.241,27.6,,0.40143,0.12890,-0.22620,-0.87811,
59.23438,-0.42725,0.85449,-1.34277,-0.69995,-0.41406,-0.55103,,,,0.40135,0.12899,-0.22611,-0.87815,
59.24219,-0.97656,0.97656,-1.28174,-0.69971,-0.41699,-0.55396,962.234,27.6,,0.40129,0.12908,-0.22600,-0.87820,
59.25000,-0.79346,-1.64795,-0.73242,-0.69238,-0.42310,-0.56592,,,,0.40122,0.12900,-0.22597,-0.87825,
59.25781,-0.61035,-4.02832,0.79346,-0.67627,-0.42334,-0.56934,962.250,27.6,,0.40120,0.12877,-0.22603,-0.87828,
59.26563,-0.36621,-4.33350,1.09863,-0.67212,-0.41455,-0.56738,,,,0.40119,0.12851,-0.22611,-0.87829,
59.27344,-0.30518,-3.72314,0.12207,-0.68311,-0.40576,-0.56299,962.250,27.6,,0.40114,0.12831,-0.22618,-0.87833,
59.28125,0.12207,-3.47900,-0.85449,-0.69067,-0.42212,-0.56104,,,,0.40102,0.12816,-0.22625,-0.87839,
59.28906,0.30518,-2.80762,-1.03760,-0.69189,-0.43970,-0.55908,962.255,27.6,,0.40090,0.12805,-0.22631,-0.87844,
59.29688,0.61035,-1.64795,-1.52588,-0.69482,-0.43481,-0.56494,,,,0.40077,0.12802,-0.22636,-0.87849,
59.30469,0.06104,-0.73242,-2.19727,-0.69751,-0.41479,-0.56860,962.240,27.6,,0.40062,0.12805,-0.22634,-0.87857,
59.31250,-0.18311,-0.79346,-2.19727,-0.70508,-0.42139,-0.56860,,,,0.40047,0.12807,-0.22631,-0.87864,
59.32031,0.18311,-2.44141,-1.34277,-0.68970,-0.42969,-0.56177,962.252,27.6,,0.40034,0.12798,-0.22636,-0.87870,
59.32813,0.54932,-3.11279,-1.03760,-0.65527,-0.41968,-0.56226,,,,0.40021,0.12786,-0.22645,-0.87875,
59.33594,1.03760,-2.68555,-0.67139,-0.64990,-0.41577,-0.56982,962.234,27.6,,0.40011,0.12777,-0.22656,-0.87878,
59.34375,1.09863,-0.48828,-1.03760,-0.67383,-0.42358,-0.55957,,,,0.40003,0.12782,-0.22660,-0.87880,
59.35156,1.03760,0.42725,-2.07520,-0.70068,-0.41870,-0.55591,962.288,27.6,,0.39989,0.12794,-0.22662,-0.87884,
59.35938,0.91553,0.61035,-2.01416,-0.71509,-0.41553,-0.55444,,,,0.39976,0.12807,-0.22661,-0.87888,
59.36719,0.73242,-1.03760,-2.01416,-0.71069,-0.41016,-0.56226,962.261,27.6,,0.39961,0.12809,-0.22665,-0.87894,
