Gait Up - Physilog data export
Created on: 1990-01-05 00:10:01
Total data points: 1033

Time [128 hz],Gyro [128 hz],,,Accel [128 hz],,,Baro [64 hz],,Event [128 hz],Quaternion [128 hz],,,,
45.39063,11.84082,19.40918,-26.42822,-0.85254,-0.20117,-0.50220,,,,0.57547,0.13115,0.07511,-0.80374,
45.39844,12.32910,15.07568,-25.63477,-0.84937,-0.19897,-0.52148,962.234,27.4,,0.57387,0.13237,0.07530,-0.80466,
45.40625,13.73291,10.92529,-23.80371,-0.80469,-0.19434,-0.53735,,,,0.57238,0.13341,0.07522,-0.80556,
45.41406,14.03809,10.49805,-22.70508,-0.79053,-0.18774,-0.52612,962.279,27.4,,0.57094,0.13445,0.07510,-0.80642,
45.42188,14.28223,10.86426,-21.85059,-0.77979,-0.18530,-0.51782,,,,0.56955,0.13552,0.07497,-0.80724,
45.42969,14.16016,13.18359,-22.46094,-0.77783,-0.18140,-0.52734,962.262,27.4,,0.56811,0.13672,0.07494,-0.80805,
45.43750,13.97705,14.70947,-22.70508,-0.78345,-0.19141,-0.51758,,,,0.56664,0.13798,0.07498,-0.80886,
45.44531,13.36670,16.72363,-22.52197,-0.78564,-0.20239,-0.50317,962.267,27.4,,0.56518,0.13934,0.07514,-0.80963,
45.45313,12.51221,19.16504,-22.46094,-0.79663,-0.20605,-0.51611,,,,0.56372,0.14079,0.07543,-0.81038,
45.46094,12.45117,19.59229,-22.70508,-0.82324,-0.20825,-0.51611,962.255,27.4,,0.56224,0.14227,0.07575,-0.81112,
45.46875,12.26807,16.72363,-23.31543,-0.86499,-0.20703,-0.50293,,,,0.56073,0.14358,0.07597,-0.81191,
45.47656,12.69531,9.27734,-21.72852,-0.84009,-0.21753,-0.51611,962.262,27.4,,0.55935,0.14450,0.07587,-0.81271,
45.48438,12.75635,6.28662,-20.62988,-0.82349,-0.23364,-0.52563,,,,0.55804,0.14526,0.07564,-0.81349,
45.49219,12.87842,3.29590,-19.71436,-0.80225,-0.24878,-0.51855,962.243,27.4,,0.55680,0.14586,0.07529,-0.81427,
45.50000,13.30566,0.54932,-19.04297,-0.77808,-0.23364,-0.51050,,,,0.55560,0.14633,0.07479,-0.81505,
45.50781,13.48877,-0.61035,-18.55469,-0.74951,-0.22925,-0.51636,962.248,27.4,,0.55443,0.14674,0.07424,-0.81582,
45.51563,13.30566,1.22070,-17.88330,-0.73022,-0.22852,-0.51123,,,,0.55329,0.14725,0.07375,-0.81655,
45.52344,12.69531,5.06592,-18.24951,-0.75098,-0.22803,-0.49707,962.262,27.4,,0.55211,0.14795,0.07345,-0.81724,
45.53125,12.93945,5.98145,-18.73779,-0.75293,-0.23193,-0.50073,,,,0.55090,0.14871,0.07318,-0.81795,
45.53906,12.57324,6.95801,-19.10400,-0.75146,-0.23730,-0.49976,962.242,27.4,,0.54967,0.14950,0.07297,-0.81865,
45.54688,12.08496,8.91113,-18.55469,-0.76123,-0.25586,-0.52759,,,,0.54846,0.15039,0.07285,-0.81931,
45.55469,11.71875,10.31494,-18.67676,-0.77148,-0.25952,-0.52612,962.294,27.4,,0.54723,0.15134,0.07281,-0.81996,
45.56250,11.65771,9.33838,-19.04297,-0.79346,-0.25586,-0.52515,,,,0.54600,0.15224,0.07274,-0.82062,
45.57031,11.90186,6.53076,-17.39502,-0.77441,-0.26196,-0.53369,962.272,27.4,,0.54486,0.15299,0.07253,-0.82126,
45.57813,11.41357,5.98145,-16.90674,-0.76758,-0.27100,-0.53467,,,,0.54376,0.15370,0.07232,-0.82187,
45.58594,11.04736,4.76074,-16.72363,-0.74976,-0.27051,-0.53613,962.279,27.4,,0.54267,0.15432,0.07209,-0.82249,
45.59375,11.41357,4.63867,-16.11328,-0.72778,-0.27393,-0.52759,,,,0.54162,0.15495,0.07183,-0.82309,
45.60156,10.98633,6.16455,-15.99121,-0.73242,-0.27441,-0.53394,962.284,27.4,,0.54057,0.15565,0.07164,-0.82367,
45.60938,11.41357,7.01904,-16.23535,-0.72363,-0.28027,-0.55127,,,,0.53949,0.15642,0.07146,-0.82424,
45.61719,11.65771,9.58252,-16.54053,-0.74243,-0.28784,-0.54419,962.249,27.4,,0.53839,0.15733,0.07137,-0.82480,
45.62500,11.65771,10.37598,-16.72363,-0.79272,-0.28296,-0.53809,,,,0.53726,0.15829,0.07131,-0.82535,
45.63281,11.16943,9.70459,-16.72363,-0.80078,-0.27539,-0.53882,962.256,27.4,,0.53615,0.15920,0.07126,-0.82591,
45.64063,11.16943,5.98145,-16.05225,-0.78394,-0.26587,-0.53711,,,,0.53508,0.15990,0.07106,-0.82648,
45.64844,10.68115,2.99072,-14.22119,-0.74780,-0.29419,-0.55127,962.277,27.4,,0.53414,0.16042,0.07075,-0.82701,
45.65625,10.55908,2.80762,-13.79395,-0.73218,-0.30151,-0.55176,,,,0.53323,0.16092,0.07045,-0.82753,
45.66406,10.86426,2.86865,-13.73291,-0.72119,-0.30933,-0.55298,962.234,27.4,,0.53232,0.16144,0.07012,-0.82805,
45.67188,10.98633,3.96729,-13.67188,-0.71265,-0.30371,-0.55273,,,,0.53140,0.16203,0.06983,-0.82855,
45.67969,11.29150,4.88281,-13.42773,-0.72437,-0.30420,-0.55688,962.242,27.4,,0.53048,0.16268,0.06956,-0.82903,
45.68750,11.41357,5.85938,-13.85498,-0.74902,-0.31323,-0.54053,,,,0.52954,0.16339,0.06931,-0.82951,
45.69531,11.47461,4.08936,-14.52637,-0.77930,-0.31177,-0.52710,962.256,27.4,,0.52856,0.16399,0.06901,-0.83004,
45.70313,11.29150,2.68555,-14.40430,-0.78760,-0.30981,-0.51685,,,,0.52760,0.16452,0.06866,-0.83058,
45.71094,10.43701,-0.54932,-14.22119,-0.77271,-0.29224,-0.51367,962.270,27.4,,0.52667,0.16483,0.06825,-0.83114,
45.71875,10.62012,-3.78418,-13.12256,-0.73120,-0.29297,-0.53687,,,,0.52582,0.16496,0.06769,-0.83170,
45.72656,11.04736,-4.08936,-12.57324,-0.71191,-0.29834,-0.54590,962.277,27.4,,0.52499,0.16510,0.06709,-0.83224,
45.73438,10.74219,-2.68555,-11.41357,-0.69775,-0.31201,-0.54419,,,,0.52423,0.16530,0.06655,-0.83272,
45.74219,10.98633,0.30518,-10.62012,-0.69141,-0.31543,-0.54443,962.262,27.4,,0.52349,0.16569,0.06609,-0.83315,
45.75000,10.49805,2.01416,-11.41357,-0.69458,-0.31104,-0.54102,,,,0.52271,0.16616,0.06573,-0.83357,
45.75781,10.00977,4.21143,-12.39014,-0.68774,-0.31201,-0.54077,962.253,27.4,,0.52187,0.16673,0.06549,-0.83401,
45.76563,9.39941,6.77490,-12.51221,-0.71411,-0.32520,-0.52637,,,,0.52101,0.16742,0.06537,-0.83441,
45.77344,9.21631,7.44629,-12.87842,-0.73584,-0.32617,-0.52100,962.253,27.4,,0.52013,0.16814,0.06529,-0.83482,
45.78125,9.03320,6.28662,-13.18359,-0.76001,-0.32471,-0.51782,,,,0.51924,0.16879,0.06519,-0.83525,
45.78906,9.21631,1.70898,-12.26807,-0.75220,-0.33081,-0.51392,962.302,27.4,,0.51842,0.16919,0.06490,-0.83570,
45.79688,9.21631,0.36621,-11.29150,-0.73633,-0.33008,-0.52832,,,,0.51766,0.16952,0.06456,-0.83614,
45.80469,8.97217,0.06104,-10.80322,-0.71216,-0.31787,-0.54907,962.239,27.4,,0.51694,0.16982,0.06421,-0.83655,
45.81250,8.60596,0.00000,-10.00977,-0.71362,-0.31128,-0.54712,,,,0.51626,0.17011,0.06387,-0.83694,
45.82031,8.23975,-0.24414,-9.58252,-0.70044,-0.32129,-0.54980,962.246,27.4,,0.51561,0.17037,0.06353,-0.83731,
45.82813,8.85010,0.61035,-8.42285,-0.67920,-0.34985,-0.54907,,,,0.51501,0.17070,0.06318,-0.83763,
45.83594,8.78906,2.86865,-8.17871,-0.69800,-0.35669,-0.53662,962.271,27.4,,0.51443,0.17117,0.06291,-0.83792,
45.84375,8.42285,3.54004,-8.72803,-0.69800,-0.34131,-0.53296,,,,0.51381,0.17166,0.06269,-0.83822,
45.85156,8.78906,3.35693,-9.15527,-0.71094,-0.32764,-0.54639,962.292,27.4,,0.51316,0.17215,0.06245,-0.83853,
45.85938,8.78906,2.62451,-8.78906,-0.73120,-0.33838,-0.53540,,,,0.51253,0.17260,0.06218,-0.83884,
45.86719,8.78906,2.01416,-8.72803,-0.72607,-0.33984,-0.54077,962.249,27.4,,0.51191,0.17301,0.06189,-0.83916,
45.87500,8.54492,1.03760,-8.23975,-0.70190,-0.34448,-0.54565,,,,0.51133,0.17336,0.06157,-0.83946,
45.88281,9.15527,1.52588,-8.05664,-0.70288,-0.34814,-0.53809,962.282,27.4,,0.51075,0.17376,0.06123,-0.83976,
45.89063,9.33838,2.07520,-7.50732,-0.70679,-0.34375,-0.53979,,,,0.51019,0.17420,0.06089,-0.84003,
45.89844,8.23975,4.02832,-6.59180,-0.72437,-0.33643,-0.53760,962.261,27.4,,0.50969,0.17472,0.06067,-0.84024,
45.90625,7.93457,2.68555,-7.14111,-0.74243,-0.33862,-0.52295,,,,0.50917,0.17515,0.06043,-0.84049,
45.91406,8.05664,1.28174,-7.14111,-0.72729,-0.33984,-0.52783,962.285,27.4,,0.50865,0.17551,0.06013,-0.84075,
45.92188,8.11768,-1.03760,-6.34766,-0.70972,-0.35278,-0.53906,,,,0.50818,0.17573,0.05974,-0.84101,
45.92969,7.99561,-1.89209,-5.92041,-0.71875,-0.37085,-0.54126,962.279,27.4,,0.50775,0.17590,0.05933,-0.84127,
45.93750,7.87354,-1.52588,-6.10352,-0.71973,-0.37476,-0.54736,,,,0.50730,0.17609,0.05893,-0.84152,
45.94531,8.11768,-0.61035,-6.77490,-0.73120,-0.36377,-0.54468,962.272,27.4,,0.50681,0.17634,0.05856,-0.84180,
45.95313,7.62939,-0.97656,-6.53076,-0.73633,-0.34058,-0.54224,,,,0.50634,0.17655,0.05821,-0.84206,
45.96094,6.89697,-1.40381,-6.04248,-0.73145,-0.34058,-0.55322,962.257,27.4,,0.50591,0.17671,0.05787,-0.84231,
45.96875,6.89697,-1.64795,-5.55420,-0.72510,-0.34814,-0.55103,,,,0.50550,0.17686,0.05752,-0.84254,
45.97656,6.83594,-2.19727,-5.18799,-0.71411,-0.36401,-0.55640,962.269,27.4,,0.50512,0.17698,0.05715,-0.84277,
45.98438,6.59180,-1.28174,-4.94385,-0.70166,-0.36719,-0.55054,,,,0.50476,0.17714,0.05682,-0.84298,
45.99219,6.65283,1.09863,-5.12695,-0.68091,-0.37085,-0.54272,962.230,27.4,,0.50437,0.17744,0.05658,-0.84316,
46.00000,6.89697,3.96729,-6.22559,-0.70166,-0.36060,-0.54858,,,,0.50390,0.17791,0.05643,-0.84335,
46.00781,6.95801,5.00488,-6.65283,-0.71948,-0.36035,-0.53638,962.232,27.4,,0.50341,0.17844,0.05632,-0.84354,
46.01563,7.14111,3.47900,-6.53076,-0.73901,-0.36157,-0.53687,,,,0.50293,0.17889,0.05614,-0.84375,
46.02344,6.28662,2.07520,-6.71387,-0.74902,-0.37061,-0.54102,962.264,27.4,,0.50245,0.17923,0.05597,-0.84397,
46.03125,6.28662,-0.24414,-7.32422,-0.76367,-0.36963,-0.54736,,,,0.50194,0.17944,0.05573,-0.84425,
46.03906,6.53076,-1.95313,-6.95801,-0.76318,-0.37305,-0.54590,962.248,27.4,,0.50146,0.17955,0.05541,-0.84453,
46.04688,7.14111,-4.82178,-6.65283,-0.74194,-0.38330,-0.55933,,,,0.50100,0.17952,0.05495,-0.84484,
46.05469,7.14111,-5.37109,-6.95801,-0.72852,-0.38550,-0.55298,962.292,27.4,,0.50052,0.17946,0.05448,-0.84516,
46.06250,7.20215,-5.61523,-7.44629,-0.72144,-0.37817,-0.55103,,,,0.50002,0.17938,0.05400,-0.84551,
46.07031,7.08008,-5.24902,-7.38525,-0.69922,-0.38110,-0.55737,962.290,27.4,,0.49952,0.17932,0.05354,-0.84585,
46.07813,6.16455,-2.80762,-7.14111,-0.68701,-0.38550,-0.54932,,,,0.49903,0.17937,0.05321,-0.84614,
46.08594,6.22559,-1.52588,-7.50732,-0.68921,-0.38159,-0.55200,962.284,27.4,,0.49852,0.17950,0.05293,-0.84644,
46.09375,6.89697,0.61035,-8.54492,-0.71338,-0.38403,-0.55640,,,,0.49793,0.17976,0.05269,-0.84674,
46.10156,6.89697,0.67139,-8.48389,-0.71289,-0.39038,-0.55225,962.268,27.4,,0.49735,0.18003,0.05246,-0.84704,
46.10938,7.26318,0.24414,-8.30078,-0.70557,-0.39526,-0.54883,,,,0.49677,0.18029,0.05218,-0.84734,
46.11719,7.20215,1.52588,-8.97217,-0.70801,-0.38354,-0.53223,962.273,27.4,,0.49615,0.18062,0.05197,-0.84765,
46.12500,7.08008,1.09863,-9.46045,-0.71924,-0.36597,-0.53125,,,,0.49550,0.18092,0.05175,-0.84798,
46.13281,7.14111,0.30518,-9.21631,-0.71313,-0.36938,-0.53711,962.272,27.4,,0.49487,0.18117,0.05149,-0.84831,
46.14063,7.56836,-0.18311,-8.11768,-0.70679,-0.38330,-0.54419,,,,0.49430,0.18142,0.05119,-0.84861,
46.14844,6.95801,0.97656,-7.93457,-0.72144,-0.38354,-0.53906,962.284,27.4,,0.49375,0.18171,0.05095,-0.84888,
46.15625,6.83594,0.79346,-8.48389,-0.71509,-0.37256,-0.54004,,,,0.49316,0.18199,0.05072,-0.84918,
46.16406,7.01904,0.00000,-7.75146,-0.70142,-0.37207,-0.53687,962.246,27.4,,0.49262,0.18222,0.05045,-0.84946,
46.17188,6.71387,-0.36621,-6.95801,-0.70850,-0.37598,-0.55225,,,,0.49212,0.18243,0.05017,-0.84972,
46.17969,6.16455,-0.24414,-6.77490,-0.70874,-0.37915,-0.54712,962.287,27.4,,0.49165,0.18263,0.04993,-0.84996,
46.18750,6.04248,-2.13623,-6.46973,-0.70190,-0.39502,-0.54932,,,,0.49119,0.18272,0.04962,-0.85022,
46.19531,6.16455,-3.41797,-5.43213,-0.69751,-0.41040,-0.53564,962.261,27.4,,0.49081,0.18273,0.04925,-0.85047,
46.20313,5.85938,-3.35693,-5.12695,-0.69556,-0.40039,-0.52051,,,,0.49044,0.18275,0.04890,-0.85070,
46.21094,5.73730,-4.63867,-5.67627,-0.66870,-0.37061,-0.51465,962.287,27.4,,0.49005,0.18268,0.04852,-0.85096,
46.21875,5.18799,-3.84521,-5.43213,-0.64771,-0.37451,-0.51074,,,,0.48967,0.18263,0.04819,-0.85120,
46.22656,5.06592,-3.17383,-5.12695,-0.64258,-0.39233,-0.50488,962.263,27.4,,0.48931,0.18263,0.04789,-0.85143,
46.23438,4.57764,-0.42725,-5.55420,-0.63721,-0.41260,-0.50610,,,,0.48893,0.18276,0.04771,-0.85163,
46.24219,4.02832,0.42725,-6.16455,-0.62866,-0.40430,-0.50317,962.276,27.4,,0.48851,0.18292,0.04761,-0.85184,
46.25000,3.66211,0.85449,-5.85938,-0.61963,-0.40356,-0.51245,,,,0.48811,0.18310,0.04753,-0.85203,
46.25781,2.86865,3.41797,-5.24902,-0.63940,-0.38623,-0.49170,962.269,27.4,,0.48775,0.18340,0.04758,-0.85217,
46.26563,2.19727,3.05176,-5.85938,-0.64502,-0.37720,-0.49561,,,,0.48737,0.18366,0.04766,-0.85233,
46.27344,1.89209,3.54004,-5.73730,-0.64941,-0.38379,-0.50684,962.272,27.4,,0.48699,0.18394,0.04777,-0.85248,
46.28125,0.79346,3.96729,-5.31006,-0.72876,-0.40942,-0.49365,,,,0.48665,0.18420,0.04796,-0.85261,
46.28906,0.06104,-1.70898,-5.12695,-0.73828,-0.41504,-0.49194,962.267,27.4,,0.48635,0.18412,0.04800,-0.85280,
46.29688,-0.12207,-6.22559,-4.21143,-0.71216,-0.42163,-0.50391,,,,0.48612,0.18377,0.04789,-0.85301,
46.30469,-0.06104,-11.04736,-2.13623,-0.65576,-0.42847,-0.54419,962.274,27.4,,0.48602,0.18314,0.04759,-0.85322,
46.31250,-0.30518,-10.07080,-0.61035,-0.64502,-0.42114,-0.54614,,,,0.48602,0.18257,0.04732,-0.85336,
46.32031,0.00000,-9.70459,-0.79346,-0.63208,-0.41016,-0.55737,962.268,27.4,,0.48599,0.18203,0.04705,-0.85350,
46.32813,-0.18311,-6.22559,-0.91553,-0.61768,-0.40234,-0.55957,,,,0.48595,0.18168,0.04690,-0.85360,
46.33594,-0.24414,-2.07520,-0.24414,-0.63452,-0.42285,-0.54712,962.291,27.4,,0.48594,0.18157,0.04688,-0.85364,
46.34375,-0.30518,-0.79346,-0.79346,-0.64160,-0.42456,-0.55298,,,,0.48589,0.18154,0.04692,-0.85367,
46.35156,-0.97656,1.28174,-1.89209,-0.67505,-0.40869,-0.56006,962.264,27.4,,0.48578,0.18160,0.04708,-0.85371,
46.35938,-1.52588,3.11279,-1.28174,-0.72803,-0.38867,-0.56030,,,,0.48571,0.18176,0.04732,-0.85370,
46.36719,-1.77002,2.92969,-1.03760,-0.74512,-0.38330,-0.54810,962.250,27.4,,0.48565,0.18190,0.04757,-0.85369,
46.37500,-1.28174,-0.18311,-1.64795,-0.71851,-0.40503,-0.54810,,,,0.48557,0.18187,0.04770,-0.85374,
46.38281,-0.54932,-1.70898,-1.03760,-0.69409,-0.43237,-0.55103,962.271,27.4,,0.48551,0.18178,0.04772,-0.85379,
46.39063,-0.24414,-2.38037,-0.48828,-0.70679,-0.44019,-0.55396,,,,0.48548,0.18166,0.04770,-0.85383,
46.39844,0.36621,-4.15039,-0.42725,-0.72144,-0.41553,-0.56152,962.274,27.4,,0.48546,0.18145,0.04759,-0.85390,
46.40625,0.61035,-5.92041,0.18311,-0.71436,-0.39380,-0.55664,,,,0.48547,0.18116,0.04739,-0.85396,
46.41406,1.15967,-6.59180,0.61035,-0.69800,-0.39404,-0.56348,962.290,27.4,,0.48551,0.18084,0.04713,-0.85402,
46.42188,1.15967,-5.79834,0.79346,-0.67773,-0.40723,-0.57422,,,,0.48555,0.18057,0.04690,-0.85407,
46.42969,0.61035,-2.56348,0.36621,-0.71338,-0.41040,-0.56787,962.302,27.4,,0.48556,0.18048,0.04681,-0.85409,
46.43750,0.73242,-2.99072,-0.42725,-0.71606,-0.39575,-0.56006,,,,0.48553,0.18035,0.04671,-0.85414,
46.44531,1.03760,-3.90625,-1.28174,-0.71143,-0.40210,-0.57593,962.286,27.4,,0.48545,0.18019,0.04658,-0.85423,
46.45313,1.22070,-3.11279,-1.89209,-0.72852,-0.42334,-0.56543,,,,0.48532,0.18007,0.04646,-0.85433,
46.46094,1.89209,-3.90625,-2.56348,-0.74146,-0.40820,-0.56543,962.262,27.4,,0.48516,0.17992,0.04629,-0.85446,
46.46875,2.07520,-5.67627,-2.25830,-0.72827,-0.40039,-0.57446,,,,0.48501,0.17968,0.04605,-0.85461,
46.47656,1.46484,-6.16455,-0.67139,-0.68188,-0.40332,-0.57617,962.270,27.4,,0.48496,0.17940,0.04581,-0.85471,
46.48438,1.89209,-3.90625,-1.15967,-0.65869,-0.41797,-0.57568,,,,0.48488,0.17926,0.04562,-0.85480,
46.49219,2.31934,-2.50244,-1.89209,-0.67090,-0.41724,-0.57227,962.292,27.4,,0.48474,0.17921,0.04546,-0.85490,
46.50000,2.31934,0.79346,-3.23486,-0.71777,-0.40137,-0.55396,,,,0.48451,0.17935,0.04543,-0.85500,
46.50781,2.38037,0.42725,-4.51660,-0.73145,-0.38574,-0.55005,962.277,27.4,,0.48421,0.17947,0.04539,-0.85514,
46.51563,2.44141,-0.36621,-4.21143,-0.73071,-0.38940,-0.54712,,,,0.48393,0.17955,0.04533,-0.85529,
46.52344,2.44141,-3.05176,-2.92969,-0.71826,-0.41187,-0.55786,962.275,27.4,,0.48373,0.17947,0.04516,-0.85543,
46.53125,2.07520,-4.94385,-2.99072,-0.70850,-0.41040,-0.55908,,,,0.48353,0.17927,0.04495,-0.85559,
46.53906,1.89209,-5.18799,-2.99072,-0.69043,-0.41040,-0.55591,962.298,27.4,,0.48334,0.17905,0.04474,-0.85576,
46.54688,2.13623,-5.43213,-2.80762,-0.67017,-0.40283,-0.56030,,,,0.48316,0.17882,0.04450,-0.85592,
46.55469,1.77002,-3.84521,-3.54004,-0.68140,-0.39404,-0.54761,962.273,27.4,,0.48294,0.17867,0.04435,-0.85608,
46.56250,1.77002,-3.54004,-3.90625,-0.68701,-0.39282,-0.54224,,,,0.48269,0.17854,0.04422,-0.85626,
46.57031,1.34277,-3.66211,-3.60107,-0.67285,-0.40234,-0.54053,962.279,27.4,,0.48247,0.17838,0.04410,-0.85642,
46.57813,1.58691,-1.89209,-3.60107,-0.66016,-0.41089,-0.53882,,,,0.48224,0.17834,0.04402,-0.85657,
46.58594,1.58691,-1.15967,-3.47900,-0.67310,-0.40723,-0.54102,962.269,27.4,,0.48201,0.17834,0.04397,-0.85670,
46.59375,1.64795,0.00000,-3.41797,-0.68530,-0.38843,-0.54468,,,,0.48178,0.17841,0.04395,-0.85681,
46.60156,0.97656,-0.54932,-2.50244,-0.67651,-0.38721,-0.56079,962.272,27.4,,0.48162,0.17843,0.04394,-0.85690,
46.60938,0.79346,-1.52588,-1.64795,-0.67554,-0.39917,-0.56665,,,,0.48151,0.17839,0.04390,-0.85697,
46.61719,0.18311,-2.56348,-0.79346,-0.66479,-0.41699,-0.55298,962.249,27.4,,0.48146,0.17827,0.04385,-0.85702,
46.62500,0.36621,-1.95313,-0.85449,-0.66211,-0.41357,-0.56250,,,,0.48140,0.17819,0.04381,-0.85707,
46.63281,0.18311,-1.15967,-1.15967,-0.67700,-0.40479,-0.54980,962.258,27.4,,0.48133,0.17816,0.04381,-0.85712,
46.64063,0.48828,-1.83105,-1.03760,-0.69043,-0.39917,-0.53516,,,,0.48126,0.17809,0.04377,-0.85718,
46.64844,0.73242,-1.64795,-0.97656,-0.67725,-0.39819,-0.53955,962.274,27.4,,0.48119,0.17804,0.04372,-0.85723,
46.65625,1.09863,-1.09863,-1.22070,-0.67725,-0.40332,-0.54102,,,,0.48110,0.17804,0.04367,-0.85728,
46.66406,1.52588,-0.48828,-1.15967,-0.70068,-0.40552,-0.54297,962.263,27.4,,0.48101,0.17808,0.04362,-0.85733,
46.67188,0.73242,-1.03760,-1.34277,-0.69141,-0.39697,-0.55249,,,,0.48092,0.17807,0.04359,-0.85738,
46.67969,0.79346,-1.09863,-1.28174,-0.67944,-0.40137,-0.55518,962.304,27.4,,0.48083,0.17806,0.04356,-0.85744,
46.68750,0.79346,-1.28174,-0.36621,-0.67505,-0.40771,-0.56567,,,,0.48079,0.17803,0.04351,-0.85747,
46.69531,0.54932,-1.83105,-0.24414,-0.70288,-0.41016,-0.57813,962.278,27.4,,0.48077,0.17797,0.04346,-0.85749,
46.70313,0.48828,-2.19727,-0.36621,-0.70483,-0.40479,-0.56763,,,,0.48074,0.17789,0.04340,-0.85753,
46.71094,0.48828,-3.17383,-0.06104,-0.69775,-0.40576,-0.56201,962.251,27.4,,0.48073,0.17775,0.04331,-0.85757,
46.71875,0.61035,-2.92969,-0.24414,-0.66528,-0.41479,-0.56104,,,,0.48071,0.17762,0.04321,-0.85761,
46.72656,0.54932,-1.77002,-0.36621,-0.66846,-0.41797,-0.55981,962.269,27.4,,0.48068,0.17756,0.04316,-0.85764,
46.73438,0.42725,0.73242,-1.15967,-0.69214,-0.42603,-0.56299,,,,0.48060,0.17764,0.04321,-0.85767,
46.74219,0.61035,1.64795,-2.13623,-0.71973,-0.41406,-0.55640,962.249,27.4,,0.48045,0.17778,0.04330,-0.85772,
46.75000,0.61035,0.48828,-1.83105,-0.73071,-0.40625,-0.55176,,,,0.48033,0.17785,0.04334,-0.85777,
46.75781,0.97656,-2.62451,-1.03760,-0.70923,-0.40088,-0.55957,962.249,27.4,,0.48026,0.17776,0.04324,-0.85784,
46.76563,0.91553,-3.47900,-0.54932,-0.70117,-0.39453,-0.55737,,,,0.48022,0.17761,0.04312,-0.85790,
46.77344,0.48828,-3.54004,-0.54932,-0.70679,-0.38940,-0.55615,962.271,27.4,,0.48018,0.17745,0.04301,-0.85796,
46.78125,0.30518,-4.45557,-0.73242,-0.68091,-0.39160,-0.55762,,,,0.48014,0.17722,0.04289,-0.85803,
46.78906,0.79346,-4.02832,-0.67139,-0.67334,-0.40771,-0.56226,962.275,27.4,,0.48009,0.17704,0.04276,-0.85810,
46.79688,1.03760,-3.54004,-0.85449,-0.67285,-0.40869,-0.57104,,,,0.48003,0.17689,0.04263,-0.85817,
46.80469,0.91553,-2.80762,-1.70898,-0.66113,-0.41309,-0.56836,962.314,27.4,,0.47992,0.17678,0.04254,-0.85826,
46.81250,1.03760,-1.83105,-1.46484,-0.65894,-0.42261,-0.58203,,,,0.47982,0.17673,0.04247,-0.85833,
46.82031,0.79346,-0.54932,-1.40381,-0.66211,-0.41797,-0.57422,962.304,27.4,,0.47973,0.17674,0.04246,-0.85838,
46.82813,0.42725,0.54932,-2.19727,-0.68433,-0.41040,-0.56519,,,,0.47958,0.17681,0.04252,-0.85845,
46.83594,0.36621,0.24414,-2.62451,-0.68945,-0.40308,-0.56128,962.304,27.4,,0.47942,0.17686,0.04257,-0.85853,
46.84375,0.12207,0.06104,-2.68555,-0.69141,-0.39575,-0.55151,,,,0.47925,0.17688,0.04264,-0.85861,
46.85156,0.12207,-0.42725,-1.83105,-0.68506,-0.39429,-0.55542,962.270,27.4,,0.47913,0.17689,0.04267,-0.85867,
46.85938,0.24414,-0.06104,-1.89209,-0.67529,-0.41309,-0.55884,,,,0.47901,0.17691,0.04271,-0.85873,
46.86719,-0.30518,0.79346,-1.52588,-0.67871,-0.41260,-0.55566,962.267,27.4,,0.47892,0.17697,0.04281,-0.85877,
46.87500,-0.67139,1.15967,-1.34277,-0.67627,-0.41016,-0.55786,,,,0.47884,0.17704,0.04294,-0.85880,
46.88281,-0.30518,0.67139,-1.46484,-0.68384,-0.40430,-0.57642,962.240,27.4,,0.47874,0.17709,0.04304,-0.85883,
46.89063,-0.18311,0.36621,-1.28174,-0.71948,-0.40210,-0.56592,,,,0.47866,0.17714,0.04311,-0.85886,
46.89844,0.00000,-0.67139,-1.34277,-0.72266,-0.40186,-0.56323,962.284,27.4,,0.47858,0.17712,0.04314,-0.85891,
46.90625,0.18311,-3.54004,-1.15967,-0.69873,-0.40991,-0.56567,,,,0.47851,0.17694,0.04307,-0.85899,
46.91406,0.30518,-4.69971,-0.48828,-0.69043,-0.42212,-0.57300,962.259,27.4,,0.47848,0.17671,0.04294,-0.85906,
46.92188,0.36621,-4.76074,-0.54932,-0.68555,-0.41846,-0.56909,,,,0.47845,0.17646,0.04280,-0.85913,
46.92969,0.67139,-5.37109,-1.03760,-0.66943,-0.40210,-0.57202,962.265,27.4,,0.47839,0.17620,0.04264,-0.85923,
46.93750,0.24414,-3.78418,-0.61035,-0.65259,-0.40503,-0.57935,,,,0.47836,0.17601,0.04254,-0.85929,
46.94531,0.24414,-2.01416,-0.42725,-0.66235,-0.41455,-0.56982,962.285,27.4,,0.47833,0.17592,0.04250,-0.85933,
46.95313,0.36621,0.00000,-1.77002,-0.70386,-0.40649,-0.55859,,,,0.47821,0.17596,0.04254,-0.85939,
46.96094,0.24414,-1.83105,-1.83105,-0.69946,-0.39600,-0.56079,962.289,27.4,,0.47810,0.17588,0.04252,-0.85946,
46.96875,0.48828,-2.50244,-1.09863,-0.69067,-0.40967,-0.56421,,,,0.47803,0.17578,0.04246,-0.85953,
46.97656,0.67139,-2.44141,-1.34277,-0.68701,-0.42480,-0.57202,962.266,27.4,,0.47794,0.17568,0.04240,-0.85960,
46.98438,0.73242,-2.74658,-2.50244,-0.69556,-0.41284,-0.56860,,,,0.47778,0.17556,0.04233,-0.85971,
